t,heat_flux
0.019999999553,1.06319623244e-11
1.0199996233,5.39989220005e-10
2.01999878883,1.08191011705e-09
3.01999783516,1.75888226206e-09
4.0199971199,2.71484168479e-09
5.01999616623,4.10437328568e-09
6.01999521255,6.14001915977e-09
7.01999425888,9.15723408212e-09
8.01999378204,1.36694300323e-08
9.02001667023,2.04394972059e-08
10.0200395584,3.06258058913e-08
11.0200624466,4.60153302129e-08
12.0200853348,6.9346540954e-08
13.020108223,1.04793926425e-07
14.0201311111,1.58768912684e-07
15.0201539993,2.41184267225e-07
16.0201759338,3.67348945929e-07
17.020198822,5.60855255571e-07
18.0202217102,8.58132466419e-07
19.0202445984,1.31561364469e-06
20.0202674866,2.02083651857e-06
21.0202903748,3.10960717798e-06
22.0203132629,4.79276786791e-06
23.0203361511,7.39807683203e-06
24.0203590393,1.14356016638e-05
25.0203819275,1.76997236849e-05
26.0204048157,2.74284993793e-05
27.0204277039,4.2553016101e-05
28.020450592,6.60876830807e-05
29.0204734802,0.000102741279989
30.0204963684,0.000159874078236
31.0205192566,0.000248998403549
32.0205421448,0.000388132175431
33.020565033,0.000605491630267
34.0205879211,0.000945288280491
35.0206108093,0.00147683336399
36.0206336975,0.00230884272605
37.0206565857,0.00361192040145
38.0206794739,0.00565390754491
39.0207023621,0.00885547325015
40.0207252502,0.0138775398955
41.0207481384,0.0217587947845
42.0207710266,0.0341318771243
43.0207939148,0.0535630844533
44.020816803,0.084085509181
45.0208396912,0.132034003735
46.0208625793,0.207348540425
47.0208854675,0.325597792864
48.0209083557,0.511094510555
49.0209312439,0.801628947258
50.0209541321,1.25551652908
51.0209770203,1.96176850796
52.0209999084,3.05408525467
53.0210227966,4.72872829437
54.0210456848,7.26470661163
55.021068573,11.041229248
56.0210914612,16.5368785858
57.0211143494,24.2327251434
58.0211372375,33.9188919067
59.0211601257,40.9787597656
60.0211830139,30.8759613037
61.0212059021,6.91541004181
62.0212287903,3.58585381508
63.0212516785,3.43567705154
64.021270752,3.80996727943
65.0211029053,3.89246702194
66.0209350586,3.68204188347
67.0207672119,3.50050711632
68.0205993652,3.99693059921
69.0204315186,3.99632072449
70.0202636719,3.66683578491
71.0200958252,3.38703250885
72.0199279785,2.99333000183
73.0197601318,2.76848363876
74.0195922852,2.29451966286
75.0194244385,2.16702365875
76.0192565918,2.07323932648
77.0190887451,2.16791200638
78.0189208984,2.35300683975
79.0187530518,2.38691020012
80.0185852051,2.39718389511
81.0184173584,2.27274680138
82.0182495117,2.10183429718
83.018081665,2.18844270706
84.0179138184,2.33337950706
85.0177459717,2.29257631302
86.017578125,2.2608397007
87.0174102783,2.2265753746
88.0172424316,2.09963679314
89.017074585,1.93118047714
90.0169067383,1.71863853931
91.0167388916,1.61687469482
92.0165710449,1.67578911781
93.0164031982,1.77972888947
94.0162353516,1.73865127563
95.0160675049,1.72691583633
96.0158996582,1.71898365021
97.0157318115,1.63218259811
98.0155639648,1.70057654381
99.0153961182,1.80574965477
100.015228271,1.85167193413
101.015060425,1.88050031662
102.014892578,1.93379771709
103.014724731,1.88857042789
104.014556885,1.84974980354
105.014389038,1.8745303154
106.014221191,1.92558169365
107.014053345,1.89827466011
108.013885498,1.83160758018
109.013717651,1.81867754459
110.013549805,1.82685983181
111.013381958,1.80188035965
112.013214111,1.77627706528
113.013046265,1.71593749523
114.012878418,1.76093685627
115.012710571,1.62895846367
116.012542725,1.57210564613
117.012374878,1.59785115719
118.012207031,1.54009747505
119.012039185,1.47624707222
120.011871338,1.39299488068
121.011703491,1.4212539196
122.011535645,1.5406473875
123.011367798,1.55896186829
124.011199951,1.65195012093
125.011032104,1.63628077507
126.010864258,1.55479550362
127.010696411,1.60151720047
128.010528564,1.6681189537
129.010742188,1.6735419035
130.010955811,1.60956013203
131.011169434,1.55488264561
132.011383057,1.59926509857
133.01159668,1.62714493275
134.011810303,1.57655906677
135.012023926,1.54424202442
136.012237549,1.56896698475
137.012451172,1.58969986439
138.012664795,1.5751991272
139.012878418,1.61893606186
140.013092041,1.72663378716
141.013305664,1.79606235027
142.013519287,1.6956372261
143.01373291,1.58446407318
144.013946533,1.56713271141
145.014160156,1.55792713165
146.014373779,1.5380282402
147.014587402,1.50744056702
148.014801025,1.54983687401
149.015014648,1.55330991745
150.015228271,1.54385924339
151.015441895,1.50496435165
152.015655518,1.43058824539
153.015869141,1.47085595131
154.016082764,1.53096830845
155.016296387,1.54482650757
156.01651001,1.49090194702
157.016723633,1.50434780121
158.016937256,1.54977965355
159.017150879,1.60120558739
160.017364502,1.52513456345
161.017578125,1.44860315323
162.017791748,1.43778967857
163.018005371,1.45886290073
164.018218994,1.54726397991
165.018432617,1.63039064407
166.01864624,1.66994428635
167.018859863,1.66505694389
168.019073486,1.64221477509
169.019287109,1.67101824284
170.019500732,1.58213925362
171.019714355,1.53767204285
172.019927979,1.50711774826
173.020141602,1.59860885143
174.020355225,1.71786439419
175.020568848,1.76519203186
176.020782471,1.76738810539
177.020996094,1.75733268261
178.021209717,1.72220039368
179.02142334,1.61424314976
180.021636963,1.4974694252
181.021850586,1.48402249813
182.022064209,1.41983509064
183.022277832,1.43501079082
184.022491455,1.5003798008
185.022705078,1.62941670418
186.022918701,1.64481341839
187.023132324,1.52043151855
188.023345947,1.52756989002
189.02355957,1.54411053658
190.023773193,1.62234914303
191.023986816,1.70355153084
192.024200439,1.7099609375
193.024414062,1.60280036926
194.024627686,1.43327641487
195.024841309,1.3489215374
196.025054932,1.38165092468
197.025268555,1.43143820763
198.025482178,1.47439837456
199.025695801,1.44970870018
200.025909424,1.43351745605
201.026123047,1.39881300926
202.02633667,1.51363396645
203.026550293,1.50673210621
204.026763916,1.42487597466
205.026977539,1.39356637001
206.027191162,1.40523004532
207.027404785,1.44580245018
