t,heat_flux
0.0399999991059,1.14845909138e-06
2.0399992466,4.29793253716e-05
4.03999757767,6.72676833346e-05
6.03999567032,0.000101738172816
8.03999423981,0.000162219250342
10.0399923325,0.000265885755653
12.0399904251,0.000442790653324
14.0399885178,0.000747938756831
16.0399875641,0.00127841718495
18.0400333405,0.00220183329657
20.0400791168,0.00381418224424
22.0401248932,0.00664942106232
24.0401706696,0.0116702094674
26.0402164459,0.0206068903208
28.0402622223,0.0365698225796
30.0403079987,0.0651460960507
32.0403518677,0.116333983839
34.040397644,0.207881331444
36.0404434204,0.370831429958
38.0404891968,0.658204257488
40.0405349731,1.15735518932
42.0405807495,2.0048289299
44.0406265259,3.39878058434
46.0406723022,5.59307765961
48.0407180786,8.83847522736
50.040763855,13.2004432678
52.0408096313,18.1856994629
54.0408554077,22.0835952759
56.0409011841,22.4445457458
58.0409469604,19.2488765717
60.0409927368,15.4152507782
62.0410385132,12.5676469803
64.0410842896,11.1123924255
66.0411300659,10.0363044739
68.0411758423,9.29327392578
70.0412216187,8.85718154907
72.041267395,8.49557876587
74.0413131714,8.40078735352
76.0413589478,8.22568321228
78.0414047241,8.24241256714
80.0414505005,8.28244590759
82.0414962769,8.20819473267
84.0415420532,8.21596717834
86.0415878296,8.18206596375
88.041633606,8.31854343414
90.0416793823,8.3605556488
92.0417251587,8.42052841187
94.0417709351,8.4742307663
96.0418167114,8.42661094666
98.0418624878,8.40393161774
100.041908264,8.46269416809
102.041954041,8.51187610626
104.041999817,8.64162635803
106.042045593,8.76231479645
108.04209137,8.84647655487
110.042137146,8.95655441284
112.042182922,9.03565597534
114.042228699,9.18575191498
116.042274475,9.37291526794
118.042320251,9.37195301056
120.042366028,9.37545204163
122.042411804,9.29073524475
124.042457581,8.95628738403
126.042503357,8.79237174988
128.042541504,8.71325206757
130.042205811,8.80638122559
132.041870117,8.89898681641
134.041534424,9.00316810608
136.04119873,9.15011978149
138.040863037,9.32895469666
140.040527344,9.45279884338
142.04019165,9.52725410461
144.039855957,9.58593559265
146.039520264,9.55734062195
148.03918457,9.52967166901
150.038848877,9.57385635376
152.038513184,9.68543434143
154.03817749,9.7246055603
156.037841797,9.66172218323
158.037506104,9.73903274536
160.03717041,9.66494083405
162.036834717,9.43348312378
164.036499023,9.37948417664
166.03616333,9.47616195679
168.035827637,9.71674537659
170.035491943,9.63932800293
172.03515625,9.59192657471
174.034820557,9.60500240326
176.034484863,9.4855260849
178.03414917,9.56293773651
180.033813477,9.46316337585
182.033477783,9.27044677734
184.03314209,9.26222229004
186.032806396,9.21684932709
188.032470703,9.21692848206
190.03213501,9.16437911987
192.031799316,9.14691543579
194.031463623,9.23929977417
196.03112793,9.44471073151
198.030792236,9.44619464874
200.030456543,9.36314964294
202.03012085,9.3279876709
204.029785156,9.41347503662
206.029449463,9.45056629181
208.02911377,9.36656570435
210.028778076,9.33221340179
212.028442383,9.21611690521
214.028106689,9.00001144409
216.027770996,8.77592754364
218.027435303,8.45769119263
220.027099609,8.3327255249
222.026763916,8.34061336517
224.026428223,8.27822303772
226.026092529,8.36807632446
228.025756836,8.61618614197
230.025421143,8.80490589142
232.025085449,8.91358184814
234.024749756,9.1120300293
236.024414062,9.32685470581
238.024078369,9.51263237
240.023742676,9.53808498383
242.023406982,9.81549453735
244.023071289,10.1079740524
246.022735596,10.1354923248
248.022399902,10.0686664581
249.982070923,10.0686664581
250.022064209,10.0787010193
252.022064209,10.0891857147
254.022064209,10.2345790863
256.022064209,10.3065700531
258.022064209,10.1135425568
260.022064209,10.0094013214
262.022064209,10.029838562
264.022064209,9.94497871399
266.022064209,9.95218849182
268.022094727,10.0107917786
270.022155762,9.94432926178
272.022186279,9.99639511108
274.022247314,9.96591377258
276.022277832,9.88063812256
278.022338867,9.66970157623
280.022369385,9.77533149719
282.02243042,9.76884746552
284.022460938,9.53922462463
286.022521973,9.22288322449
288.02255249,9.03983306885
290.022613525,8.93141746521
292.022644043,8.9868555069
294.022705078,8.94256496429
296.022735596,8.89307785034
298.022796631,8.85169792175
300.022827148,8.99904632568
302.022888184,9.10339355469
304.022918701,9.07791900635
306.022979736,9.06890678406
308.023010254,9.01393508911
310.023071289,8.9765329361
312.023101807,9.01972675323
314.023162842,9.00532150269
316.023193359,8.96382904053
318.023254395,8.99852657318
320.023284912,9.11464977264
322.023345947,9.17591285706
324.023376465,9.22929954529
326.0234375,9.24341392517
328.023468018,9.2830991745
330.023529053,9.28011035919
332.02355957,9.42695999146
334.023620605,9.31283760071
336.023651123,9.40731620789
338.023712158,9.47350502014
340.023742676,9.72306060791
342.023803711,10.0044393539
344.023834229,10.0552768707
346.023895264,9.93260002136
348.023925781,10.0313014984
349.983978271,10.0313014984
350.023986816,10.0437297821
352.023986816,10.0807256699
