t,heat_flux
0.0500000007451,6.9486418397e-07
2.54999876022,2.68353796855e-05
5.05000114441,5.28551754542e-05
7.55001068115,0.000116318740766
10.0500202179,0.000276687729638
12.5500297546,0.000698139076121
15.0500392914,0.00184015242849
17.5500183105,0.0050082677044
20.0499801636,0.0139641119167
22.5499420166,0.0396262221038
25.0499038696,0.113515950739
27.5498657227,0.324042856693
30.0498275757,0.90286976099
32.5497894287,2.39417815208
35.0497512817,5.84343147278
37.5497131348,11.7068424225
40.0496749878,12.6412639618
42.5496368408,6.88909864426
45.0495986938,6.12874412537
47.5495605469,6.70040035248
50.0495223999,7.28813409805
52.5494842529,7.41452169418
55.049446106,6.85211515427
57.549407959,6.81147956848
60.049369812,7.09151506424
62.549331665,7.42445373535
65.049369812,8.07210731506
67.5495223999,8.56089115143
70.0496749878,9.02423191071
72.5498275757,9.32756614685
75.0499801636,9.28601646423
77.5501327515,9.24585342407
80.0502853394,9.17155361176
82.5504379272,9.07224750519
85.0505905151,9.21930980682
87.550743103,9.4659204483
90.0508956909,10.044295311
92.5510482788,10.3437318802
95.0512008667,10.2278156281
97.5513534546,10.1258382797
100.051506042,10.5280179977
102.55165863,10.7332057953
105.051811218,10.6252298355
107.551963806,10.8357162476
110.052116394,11.079334259
112.552268982,11.1649904251
115.05242157,10.4131126404
117.552574158,9.89288902283
120.052726746,9.95647335052
122.552879333,10.430981636
125.053031921,10.4959135056
127.553184509,10.2884845734
130.053329468,10.5508871078
132.553482056,10.3574447632
135.053634644,10.6075849533
137.553787231,10.5365505219
140.053939819,10.586648941
142.554092407,10.4540662766
145.054244995,10.1465063095
147.554397583,9.98406887054
150.004547119,9.98406887054
