ky,solver,gamma_gx,gamma,rel_gamma,omega_gx,omega,rel_omega,eig_overlap_gx,eig_rel_l2,eig_overlap_prev,branch_score,fit_window_tmin,fit_window_tmax
0.10000000149011612,gx_time@project_late,0.14496771898120642,0.12860686035852037,0.11285863320238257,0.6572156604379416,0.664195963844872,0.010621024158613426,0.9882583954911903,0.16424616800412395,,0.13522126186980565,7.223709072629374,10.822666687369987
0.20000000298023224,gx_time@max,0.26279708091169596,0.31853240728378296,0.2120850284132911,0.8891330659389496,0.8791870474815369,0.011186197925177199,0.9923258451703639,0.13047118898903295,0.9971999030038216,0.23654557516046126,20.000040492792053,40.000080985584106
0.30000001192092896,gx_time@project,0.2194415875710547,0.20455110593068973,0.06785624277140932,1.1406506448984146,1.2669130517859097,0.1106933200381787,0.9880243998423456,0.15816175045862513,0.999069215538325,0.19238673189059252,4.89458453725481,9.693638357204051
0.4000000059604645,gx_time@svd,0.14459446026012301,0.15633103161282733,0.08116888663362633,1.396551240235567,1.5519068567691383,0.11124233186557923,0.9660543401753154,0.28940847057910557,0.9501466491059999,0.32606358011189035,3.380420920737,8.179792184580968
