step,objective,gradient_norm,minor_radius_log_shift,vertical_elongation_shift,helical_ripple_amplitude,magnetic_shear_shift,aspect,mean_iota,qa_residual,kperp_eff2,growth_rate,frequency,linear_heat_flux_weight,quasilinear_heat_flux,nonlinear_heat_flux_mean,nonlinear_heat_flux_cv,nonlinear_heat_flux_trend
10,0.021978026119112322,0.13467068929399664,0.05130007514456788,0.6834923980261326,0.17961593181889007,-0.08504501659055097,7.0340849371674565,0.400755832057699,0.03261575725731087,0.4119714080366168,0.03433850888603576,-0.18405421788923323,0.5516581089386633,0.03448622253809469,0.01349821833678943,0.002695583467068736,0.009080822635822414
11,0.018859399906873537,0.09292030660689254,0.03527875311624244,0.6976534341305127,0.1580685125772861,-0.0657025903690732,7.094387091247138,0.40533221426690674,0.02871362860604202,0.40969584671060943,0.03356835051258056,-0.1832658461912953,0.5436703514371944,0.03340914436929718,0.013112343508997584,0.0029761570327004384,0.010035273332288477
12,0.017031914244649005,0.06187811038223526,0.021755805259624367,0.7089060603970349,0.137323588694343,-0.047762388094491876,7.145400265947644,0.40956574768836285,0.024952773847425606,0.4074537849331367,0.03289557648951113,-0.1824957904488621,0.5355493983823092,0.03242798358337972,0.012757811536169757,0.0032435825200789626,0.010945694204501547
13,0.016248143843186204,0.05345016522610645,0.010970551480553125,0.7169730532054153,0.11747877299283947,-0.03140215990664178,7.185810823777666,0.4134147413856504,0.021351620740527422,0.4052682401544299,0.03232213101311422,-0.18174693055824867,0.5277008703119292,0.03156505058129609,0.012443106356208248,0.003489183655131486,0.011782361595239245
14,0.016238207389603604,0.07015710352019218,0.0030382468552307973,0.7216955521953383,0.09863014331527133,-0.016792053615792314,7.214841432457676,0.4168411254530574,0.017928493143510436,0.4032141553487803,0.03186665240502453,-0.18102291396489265,0.5198023175211792,0.03081059943960568,0.01216380687528504,0.0036965478287332137,0.012489145826120863
15,0.016755895529196756,0.09715397894771174,-0.0020629896487758884,0.7230637936634448,0.08086536109419418,-0.0040809797526389965,7.23234931604204,0.41981380130011475,0.014700284655976403,0.4014504358010894,0.03157312240901717,-0.18032802597302444,0.5120185478998898,0.03020178117929678,0.01193343373238149,0.003836213131244378,0.0129653659299232
16,0.017564206759535683,0.12403898650061103,-0.004479446699290814,0.7211917549457498,0.06426114615887059,0.006597345514155223,7.238783472259845,0.42230711285194683,0.011681897013198541,0.40006372111466,0.03145360520669097,-0.1796669778786929,0.5045021416263308,0.029748531954669696,0.011755720386076179,0.0038944753721888584,0.013164065685040525
17,0.018422287596111364,0.14523169329881486,-0.004452898907497596,0.7162880968833132,0.048879515611444685,0.015152134596750685,7.235063762544023,0.4243057058489389,0.008885490792818801,0.39883684814869086,0.03141256744358926,-0.17904428254536178,0.4970450328493901,0.02936061579319327,0.011597869721703782,0.003914669421509087,0.013232941833422992
18,0.019139558284266507,0.16056341276242136,-0.0022882850515522127,0.7086285278387117,0.03476582062718707,0.02156809627045507,7.222435183788931,0.4258102771736676,0.006320138721698372,0.3975484109349717,0.03135970142153021,-0.17846364967682285,0.4894461389836045,0.028956633377709467,0.011430613195359228,0.00394082736394954,0.013322163362942516
19,0.019597348293459046,0.17076197288183823,0.001673816201380777,0.6985254193649395,0.021947685858892774,0.02589462082134087,7.202330538211448,0.42683500492885684,0.003991870953897324,0.3961225912313015,0.031261231800947684,-0.17792783205984936,0.4816912854285027,0.02851061122922199,0.011245187215755252,0.003989983016767818,0.013489840092008983
20,0.019735953782305467,0.17630618135642623,0.0070768270739783225,0.6863000979013617,0.010434317199683364,0.028229468653269085,7.176262044604809,0.4274039712903551,0.0019053525621841895,0.3945560772762768,0.03111196430607278,-0.17743856003714067,0.4738581214362362,0.02802388141257247,0.011042907378624135,0.004065582503216346,0.013747752633800913
21,0.019549856411679903,0.17850949121043885,0.013560462418398839,0.6722644910490125,0.0002170136253224729,0.02870677628455112,7.14574805340369,0.4275485379241873,0.00020384294975746414,0.3929310412945597,0.030923140502184164,-0.17699654167568857,0.4663899378373612,0.02752819208880865,0.01083659387679848,0.004163117628791698,0.014080556590319334
22,0.019203177609571607,0.17835020219211614,0.02076809634493332,0.656711614554247,-0.00854390260102261,0.027487279145934816,7.112266407720699,0.42729970917773474,0.0015632368410580307,0.39240427688222895,0.030799223695055132,-0.17660754711446844,0.4658177161150512,0.027421000900659808,0.010779595778930874,0.004228297606046963,0.014302994870501707
23,0.01855851990658453,0.17241438382287455,0.028352463771694786,0.6399074302634146,-0.015630163423724173,0.0247491824404954,7.07721770673039,0.4266895833111473,0.002842170050944206,0.3916945308305459,0.030636004688487543,-0.17627884121696968,0.4647112719100975,0.02726020326638776,0.010701869767896544,0.00431558981841313,0.014600937772056415
24,0.01767142911412705,0.1630833658850122,0.035979227885407125,0.6221005598698112,-0.021149498161419478,0.020684807117094327,7.041919537794042,0.42576240837474705,0.003839872467804272,0.3907612657966044,0.030440844171385855,-0.17600685145959138,0.4627003356030268,0.027033748058599295,0.010599044969850693,0.004422146652207244,0.014964698817094306
25,0.01662153855524632,0.1507289113901309,0.0433326606986795,0.6035237875605277,-0.025224279725639294,0.015495804323487558,7.007587997129844,0.42456435938932124,0.004575900018383704,0.3896656199019525,0.03023146486272402,-0.17578731596674727,0.4599494541929711,0.026763226699142696,0.010479546244296686,0.004539157576601783,0.015364227675970031
26,0.015492818350615351,0.13566112683450984,0.05012286490957654,0.5843957421503785,-0.02798682713899086,0.009390040768800434,6.975315249294368,0.4231428359189486,0.005073991574225965,0.3884874435866077,0.030029219964554904,-0.17561548019551176,0.4566489226131545,0.02647346362818227,0.010352824895726802,0.004654877333678012,0.01575942788091782
27,0.014366968863442627,0.11827071245786026,0.05609408189596161,0.5649224205122503,-0.02957574455199734,0.002580194341558849,6.9460461112100065,0.4215461128306766,0.0053593886656628014,0.3873307800554688,0.029859717638640947,-0.175486241393304,0.4530165960686817,0.026192627220896176,0.010229352899396098,0.00475394063649915,0.016097805331370025
28,0.01331573402147404,0.0994665421103126,0.0610330686494439,0.5452980263415784,-0.030132576766268626,-0.00471755976815503,6.920556123746206,0.41982300542118706,0.0054579328429681115,0.3862999570691134,0.02974578064852709,-0.17539427670155042,0.4492662935352356,0.025945725029976458,0.010118291917575664,0.0048216107635336404,0.016328982816112465
29,0.012391353383434297,0.08055465481629284,0.06477621251110263,0.5257051881911323,-0.029798824097080526,-0.012289500289436046,6.899434711584159,0.41802165305535993,0.005395446785922782,0.3854332338651384,0.029690911689593206,-0.17533420222493176,0.4455236486150639,0.025739872974894357,0.010022325537715352,0.004854512210424438,0.016441391309705528
30,0.011623969867897297,0.06231348393843732,0.06721417670188372,0.5063152428661671,-0.028713525196816008,-0.019934292492835723,6.883076741235324,0.4161875645538567,0.005197271102881568,0.3846925094344434,0.029679095256131393,-0.17530075480311827,0.44181241225832263,0.0255644294088936,0.009937823181956316,0.004861624585354081,0.0164656916756895
31,0.01102691067575203,0.0451744265535497,0.06829337115342757,0.48728863852049764,-0.027011401485623237,-0.027467314363647022,6.8716838400567815,0.4143627478088447,0.004887921885220903,0.38402532204241185,0.02969207967248399,-0.17528889930558994,0.43813154194801807,0.025406599325328,0.00986041073067673,0.004853809712003079,0.016438991146414887
32,0.010600402180155611,0.03008184272578972,0.0680141904565418,0.46877472088600664,-0.024821287266004903,-0.03472008021478045,6.865274654141562,0.41258576835311994,0.004490809419992519,0.3833967622142997,0.029717213925332296,-0.17529387200067037,0.4344948919777588,0.025258385555594596,0.009787409157231966,0.0048387148908387075,0.016387418683874243
33,0.010333168308521452,0.020058131537385927,0.06642655165539318,0.4509106408537016,-0.02226468771376507,-0.04153997359938625,6.8637019281534695,0.4108917371828962,0.0040279865389934045,0.38278760356552494,0.029746456185210775,-0.17531121629364171,0.4309287381704814,0.025115630788854933,0.009717475242630093,0.0048212069607275095,0.016327603252472782
34,0.010206114412574564,0.021114440192450994,0.06362362919189762,0.43381958786995223,-0.019454449754780077,-0.04779129862690715,6.866673652869368,0.40931203933519017,0.0035199240521848287,0.3821874957611689,0.029774403780647347,-0.17533682315823643,0.4275457394694742,0.024981036054646154,0.009651819626241726,0.0048045283423536495,0.016270622728067525
35,0.010191197633830668,0.030129351166552,0.05973474899670435,0.4176141570394998,-0.016495729435779777,-0.0533514021818323,6.8737774995616405,0.40787516029523624,0.0029857107056105855,0.3815907157369033,0.029797069951693397,-0.175366885695754,0.4243831770075871,0.024853936475885602,0.009590288761689294,0.004791040368502831,0.016224543796568746
36,0.010253452147794093,0.040580094997978676,0.05491820325911008,0.4023825907986109,-0.0134804364542441,-0.05812441083232508,6.884498527053352,0.4066036616698605,0.0024420977313162557,0.3809940484189741,0.029811521887976738,-0.17539811523580967,0.42135583808824634,0.02472727364493058,0.009530214998387097,0.004782458544679226,0.01619522626253241
37,0.010359417763951008,0.05024718406617189,0.049354384014069275,0.3881926324326605,-0.010488775540138875,-0.06203683707957473,6.898242069242483,0.40551513160487285,0.0019038843378343876,0.3803958633952569,0.02981558414256294,-0.17542767571190207,0.41848135366560224,0.024600555394339984,0.00947143687372408,0.004780048838120503,0.01618699421081079
38,0.010477671538184118,0.058423379250234636,0.0432394103137297,0.3750899042968334,-0.0075887792253432566,-0.06503869669724284,6.914352818766663,0.4046219292816271,0.0013841342178346169,0.37979577268501535,0.029807761029706607,-0.17545319793589478,0.41577367935732434,0.024473579028623203,0.009413876162611527,0.00478469045577554,0.016202850957519714
39,0.010581330221463313,0.06482965784197253,0.03677911854752374,0.36309691391511406,-0.0048364016702058706,-0.06710392645502351,6.932133199784304,0.40393109047412373,0.0008953429481345428,0.3791949204135011,0.029787237166743016,-0.17547277330492483,0.41324614204653226,0.024346569888037763,0.009357594152376534,0.004796887309626921,0.016244518562256362
40,0.010650180878559238,0.06936561680864482,0.030183165524831263,0.3522128085670154,-0.0022773077862368427,-0.06823003709090286,6.950862097782307,0.4034444427405218,0.00045696690455218825,0.3785990288810445,0.02975407020236306,-0.17548489043881974,0.410929839703849,0.02422120970885226,0.009303183641924187,0.004816657812091148,0.01631206147146959
41,0.010676962550596294,0.07277765861617753,0.023658982682019707,0.3424139047574233,3.907870703591604e-05,-0.0684370255738925,6.969814946130348,0.403159243065383,0.00020012420855519418,0.37806226684997607,0.029712187276423985,-0.1754879729309278,0.4091252101942269,0.024115084863033254,0.00925723344028312,0.004841730296105381,0.01639772091635688
42,0.010665989871052856,0.07518437174312856,0.017405441443032132,0.33365476156005947,0.0018384462654355397,-0.06776561176155813,6.9882853047627815,0.40307516608542193,0.00038725855812555643,0.37769537032079964,0.02966971703174824,-0.17547320489636203,0.40844903574671015,0.024064169694883227,0.009233258717934645,0.004867276166812855,0.016485001246770443
43,0.01059128226957212,0.07430803328322233,0.011606255320512961,0.32586888199571834,0.002909921186030303,-0.06627568439545303,7.005607916435013,0.4031859622052059,0.000561652096903049,0.37730828594683197,0.029614378248246212,-0.1754338621751486,0.40779386697206677,0.024005360351788445,0.009207314439974636,0.004900747277382544,0.016599364470713796
44,0.010455035493041887,0.07148927601604356,0.006423129236608439,0.3189712997407831,0.00328379849695325,-0.06404466912346932,7.021185607082415,0.40347448230696625,0.0006250791579231898,0.37686266550672615,0.029544998359395384,-0.17537107372240096,0.406914891267215,0.023925757766569303,0.009174439496263216,0.004943007966963537,0.016743768420056655
45,0.01027040529611443,0.06703917344711587,0.001989407535112871,0.3128618393071361,0.0030213710104444466,-0.061164511182365315,7.034513936932149,0.4039196148525657,0.0005803997819697513,0.37636353770211217,0.029463747468029728,-0.17528700593996047,0.40581177448589345,0.023826834520170148,0.009135092847913895,0.0049929221816278355,0.016914336731157248
46,0.010054597443821771,0.0611541223138131,-0.001595241558356988,0.30742857148146907,0.002198879352060321,-0.05773839501814914,7.045202031126363,0.40449745285265626,0.0004440901642311196,0.37582233397917714,0.029373430083886237,-0.17518433532059177,0.40451860773262244,0.02371219982336826,0.009090529268060884,0.005048945184542641,0.017105796011830814
47,0.009827298452505946,0.05367079991304056,-0.004268553638820255,0.3025514164067639,0.0009092645968016427,-0.053877425801425315,7.052987836084959,0.4051819366551469,0.0002586112909397517,0.3752618537764635,0.02927764434392368,-0.17506629862414602,0.4031334554602206,0.023589124127572615,0.009043377270881399,0.0051089852770936535,0.01731100211557999
48,0.009616148063485217,0.044552529304975975,-0.006007389240040237,0.2981057897373208,-0.0006898685412415455,-0.04969732006186747,7.057746027847972,0.4059441094597542,0.0002355240376241167,0.37477616034734185,0.02918430391638774,-0.17493824069430897,0.40216175647455893,0.023487641757197527,0.009004854319133627,0.0051681168651192206,0.017513121457308885
49,0.009439236112469308,0.03694600334850387,-0.006827247104948742,0.29396622549713985,-0.002180706233065691,-0.0453148759735742,7.059487170773932,0.4067469868109614,0.0004411133136390686,0.3743983335196859,0.029097066491749632,-0.1748139415177375,0.4017619783178527,0.023417762481219958,0.008978614232823229,0.005223943843452771,0.017703961713153017
50,0.009293045881353825,0.029454189003525547,-0.006779803861853257,0.29001108079752363,-0.003411339714578988,-0.040843758731535666,7.058350360410328,0.407562225486801,0.0006467190435135131,0.3740373933823332,0.02901193175912445,-0.17469856270313858,0.40138531084103524,0.023349864451918244,0.008953350306378923,0.005278952572777872,0.017892020326261217
51,0.009178818485076632,0.022414005945878977,-0.005948855887234148,0.2861262291226041,-0.004333224113224061,-0.03639171876516409,7.054590487995984,0.4083658422822224,0.0008063823118713404,0.37367876406354705,0.02892963094208565,-0.1745939133623031,0.4009221862785837,0.023279080859598542,0.008927107252022934,0.005332629126566823,0.01807553926341265
52,0.009095892853551486,0.016430452572968452,-0.004444922432072405,0.28220774861239306,-0.004917228913325699,-0.03205829032216145,7.048559521012015,0.40913618118121214,0.0009087150657411047,0.3733218891673559,0.028851553773015397,-0.17450116692400394,0.40034670389279287,0.023205090815143117,0.008899652946331086,0.005384007654466033,0.018251214694252185
53,0.009040872513721229,0.012544400767239157,-0.0023990064718973853,0.27816412950933067,-0.0051443996531790855,-0.02793278430017663,7.040684390867064,0.4098540573037297,0.0009486672396995284,0.37296814747103857,0.02877894705389184,-0.1744211566701893,0.3996485921610039,0.02312824651103158,0.008871019699102943,0.005432188050571832,0.018415966726141722
54,0.00900955518864228,0.012045779022295656,4.409022610053163e-05,0.2739180167411029,-0.0050045463759167364,-0.02409260233460562,7.0314432086259995,0.4105030662490422,0.000923999839245294,0.372619061407458,0.028712759938514038,-0.17435441744779598,0.398884603323814,0.023052520076023753,0.008842641995147305,0.005476447924693479,0.01856732254574717
55,0.008993838399370395,0.014315923405943775,0.002732601694098067,0.2694001782374606,-0.004493503838922669,-0.020608876679871293,7.0213393906350445,0.4110683217542664,0.000834267488422736,0.3722756749536056,0.02865362114432571,-0.17430128636522876,0.3980019101309367,0.022975304421309014,0.008813444608602585,0.00551626992446535,0.0187035101988589
56,0.008986055456550924,0.01736673727785375,0.005514492495729159,0.26456570353746145,-0.0036194093333264754,-0.01753068886717106,7.010881785913369,0.41153993405891154,0.0006823249010924054,0.3719383226074235,0.028601642158811644,-0.17426166088278858,0.39698863815421004,0.022895987612948754,0.008783146855659587,0.005551486465902768,0.018823953913217253
57,0.008979665092093907,0.02003545095925847,0.008243881277507987,0.25938622478240214,-0.0024011844500412723,-0.014892071317310483,7.000560507253188,0.41191149402929544,0.0004767425469458284,0.3716077568733406,0.02855655740931902,-0.17423506061061017,0.39586303100103054,0.022815358052780777,0.008752028406992322,0.005582196222498646,0.01892898882419349
58,0.008970721233278365,0.02109405247851387,0.010786959156817837,0.2538495864847647,-0.0008756475828223616,-0.01271177084752648,6.990826711951117,0.4121803255231804,0.00025476166967121393,0.37129503604449077,0.02851829787504281,-0.17422039195478614,0.39471116633445136,0.022737626799532475,0.008721685244492093,0.0056083770231811205,0.01901853710511323
59,0.008966811870554182,0.02099017939593664,0.013027189635373339,0.24795898322100998,0.0008383995590459301,-0.010993441769530684,6.982074990016629,0.41234935577499593,0.00025065384394723505,0.3710929586760814,0.028490806284444673,-0.1742138671649131,0.3940918166347372,0.022692414414333815,0.008703321756218671,0.0056272576615970845,0.019083118054491536
60,0.008966535085936604,0.02246223063824735,0.01486961800759284,0.24173119133723156,0.002324080264157849,-0.009726535757662753,6.974628144043317,0.41243339724218947,0.0004641016561903103,0.37099579671399635,0.028472764117624772,-0.17420199867179634,0.3940019362297359,0.02267880989121759,0.008696628076021179,0.005639679745636887,0.01912560852112604
61,0.008957205797292693,0.022854668942959285,0.01624394742241342,0.23519344925523558,0.0034908685177752335,-0.008888976523325263,6.968726944094987,0.4124398504916292,0.0006600435143609354,0.37090018876782593,0.028457971706505266,-0.1741818341768834,0.3938760078628579,0.022665623988093228,0.008689873884159368,0.005649882786738819,0.019160509159271765
62,0.00893721164235283,0.022476351844824296,0.017106254313469994,0.2283818426999284,0.004335315726930181,-0.008448787327352953,6.964525570742938,0.41237554410459376,0.0008063235494821542,0.37078953092534467,0.028444963828507943,-0.174153208591103,0.3936373316828087,0.02264829248278243,0.008681377887832367,0.005658868683586832,0.019191246820962286
63,0.008907497818510121,0.021462373352232566,0.01743944391935122,0.22133971967469396,0.004865211786543853,-0.008365576814251117,6.9620902840657894,0.41224869900584044,0.0008990760887674089,0.3706607631546535,0.028433173517393003,-0.17411629002613005,0.39327904360215565,0.022626156581136782,0.008670929450809902,0.005667024597099829,0.019219145719740104
64,0.008870086589714653,0.01993400246577402,0.01725242920804622,0.21411601551031362,0.005090836594754999,-0.00859223063945968,6.961401989744702,0.4120688393598456,0.0009386979812867599,0.37051402973554365,0.028422358657307648,-0.17407130093545048,0.39280598267084366,0.022599291037998466,0.008658591244841632,0.0056745150499696115,0.019244768551729068
65,0.008827543294832289,0.01802331479771194,0.016578145567215662,0.20676352102631398,0.005023408277461088,-0.009076769108748012,6.96236241334762,0.4118464549994877,0.000926781299511341,0.3703509214178765,0.02841244747332891,-0.1740184736920579,0.3922266044067612,0.022568023631514875,0.008644519064072943,0.005681387435594408,0.019268277369719467
66,0.008782562787519535,0.015874371768478654,0.015470577679962483,0.1993371403832523,0.004675044189355897,-0.009764288333356162,6.9648033515107866,0.41159260241788015,0.0008655631089374024,0.3701737118626983,0.02840342973306347,-0.17395805595403271,0.3915508891752819,0.022532775446788802,0.008628903136253903,0.0056876468181950674,0.01928968943821483
67,0.008737638938152568,0.013638034992459674,0.014001005595888088,0.1918921868388241,0.004059297799288106,-0.01059889941506064,6.968498404070724,0.4113184895402587,0.0007580416845300505,0.36998493853068404,0.02839527796109176,-0.17389033495523207,0.3907899672546856,0.02249400297618291,0.008611947514300757,0.005693310456411489,0.019309063742799636
68,0.008694854113220447,0.011448175322671082,0.012253684157544282,0.1844827627185897,0.003192274716977628,-0.011525584876388523,6.97317658915893,0.4110350603609115,0.0006087699739979334,0.369787411685272,0.028387913421517346,-0.17381568035272177,0.389957585407609,0.022452255991146943,0.008593892320824774,0.005698431509277707,0.019326582086202377
69,0.008655893344180347,0.009277951328884041,0.01032116434265392,0.1771602679670656,0.0020953416854635346,-0.012491898759488859,6.978537261155429,0.41075256380854036,0.0004271060781237622,0.36958542510938025,0.02838125839395161,-0.17373463806378678,0.38907771531871227,0.022408584910756375,0.008575166738270735,0.005703062756064764,0.019342424981488183
70,0.00862296989208592,0.005800173568848001,0.008299457919658793,0.16997208352548854,0.0008054592140063958,-0.013449441612349521,6.984265749480149,0.4104799398206922,0.0002470686779338428,0.36939309065516407,0.028375668299747303,-0.17364827013443246,0.3882322198592993,0.02236712523736542,0.008557361173693628,0.005706955530349283,0.019355741734367125
71,0.00860353282777024,0.005091816520952176,0.006283249024921323,0.16296049827589043,-0.0005562634614284898,-0.014355014616417479,6.9900490325184235,0.41022252409568954,0.00022368631375669314,0.3692749007413501,0.02837399623625178,-0.1735603795799029,0.38779215607110645,0.022347605716066143,0.008547935554396055,0.005708120369688896,0.019359726535240568
72,0.008596597670714735,0.008619301654022986,0.004361383471449011,0.15616217574693744,-0.0016095590601938872,-0.01517106494418589,6.995590339676131,0.40997670359585536,0.00035215825550642134,0.36922790648714904,0.02837569347973894,-0.17348318119752726,0.3877465946557499,0.022349160893152354,0.00854658801837039,0.005706937990398148,0.01935568173196627
73,0.008592734997954255,0.010086025138421951,0.002612732797257811,0.1496174983632429,-0.002248214113755869,-0.01585665649097707,7.000624704074856,0.40974779666066535,0.00045155655821067916,0.3691746973250654,0.02837642199224266,-0.17342000404654836,0.3876805707186984,0.022349149777769053,0.008544825906698951,0.005706430542064382,0.019353945803092205
74,0.00858860604628985,0.011236150887756766,0.0011026520700973316,0.14335317730253402,-0.002485801067612188,-0.016384565126130245,7.004929826668214,0.4095418638495092,0.0004902671311926149,0.3691007165761034,0.028375101824798004,-0.173370332630103,0.3874886075383675,0.02234152129974939,0.00854038105787693,0.0057073501399161385,0.01935709165420522
75,0.008583065700219963,0.012202493051852338,-0.00011970543739456122,0.1373899144225859,-0.0023594633083700895,-0.01673382115335,7.00833683965582,0.4093643763397211,0.0004695760874728877,0.3690052749781194,0.028371420544931667,-0.1733329061176077,0.38717052348152803,0.022326058370602798,0.008533184967659384,0.005709915137877196,0.019365866272991198
76,0.008575476785696274,0.012877153062614225,-0.0010230832150357715,0.1317422021607014,-0.001915586439114656,-0.016889834469777213,7.010736464055262,0.40921975868280835,0.0003987090299692602,0.3688911519087134,0.02836532552594125,-0.1733061823592993,0.3867455609594982,0.022303659918855186,0.008523582426682202,0.00571416423194187,0.01938040209399702
77,0.008565848049113303,0.013014114238344716,-0.0015947619070928753,0.1264179302284568,-0.0012108777107604435,-0.016844689086203988,7.012081502890881,0.4091113581490563,0.0002958621119228105,0.36876510458870043,0.02835705932174517,-0.17328830294337777,0.3862549087508926,0.022276484185605235,0.008512385068722867,0.005719931495097698,0.01940013158625199
78,0.008555861522367335,0.01246206900998045,-0.0018401385849999266,0.12141817861152211,-0.0003324810241875962,-0.016597248591145662,7.012385642117529,0.40904202441341536,0.00020876687958434502,0.3686465628577133,0.028347595199209402,-0.17327644098074912,0.38581112750821106,0.022250616378677493,0.008501875320745377,0.005726540964190235,0.01942274240661449
79,0.00854898298347419,0.013686141690358153,-0.0017813043703132018,0.11673708607632423,0.0005156603378220788,-0.0161531701278905,7.011718634390317,0.40901669541493996,0.00022049893396978128,0.3685701110511782,0.028338748885120068,-0.17326400210098689,0.3856120032550859,0.022236803934333256,0.008496083219799538,0.0057327251834314455,0.01944389863961395
80,0.008541912575133186,0.014558840537043653,-0.0014547528719218426,0.11236133897728545,0.001048388277726733,-0.01552527016104716,7.0101982671767304,0.4090412511226604,0.00027500622033289635,0.3685122506438561,0.028329524963301718,-0.17324177725850928,0.38552192063196294,0.022227862551437213,0.008492285171926822,0.005739179772752951,0.01946597999610769
81,0.008530894369803808,0.014068215954217233,-0.0009084733824878759,0.10826959588547704,0.001182762452170516,-0.014734112357801732,7.0079808255784695,0.4091138885043911,0.00029213921978688055,0.36843973730162155,0.028318545964346045,-0.1732071275943941,0.3853484569856165,0.022213621835468975,0.008486629588967549,0.005746871022539275,0.019492292256162547
82,0.008516281620391516,0.012507585600340494,-0.00019858298199988602,0.10443333347990659,0.0009386578679873924,-0.013807251811485531,7.005250139109234,0.4092282624224164,0.0002618371972085323,0.3683490804601541,0.028305992111601917,-0.173160762484508,0.38506816425980184,0.022193084627123265,0.008478712958417352,0.0057556768773639,0.01952241798310931
83,0.008500667354995967,0.00960080982777018,0.0006143268208405462,0.10081843620824399,0.0003924662558709937,-0.012777700301985719,7.002205287679915,0.40937519480669493,0.0002121143139093997,0.36825297902207327,0.028292879251486793,-0.17310523582750478,0.3847494819429704,0.02217022927470751,0.008470001725359019,0.005764887793874082,0.019553929845301132
84,0.008488402548857587,0.0071541320275043405,0.001468892775678003,0.09738720386801913,-0.0002873903692961145,-0.01168196315835235,6.999048003372436,0.40954201838061627,0.0002065840750306821,0.3681791261066566,0.02828094748118087,-0.1730460918374922,0.3845466338271751,0.02215363878107416,0.008463694908938382,0.005773280581174336,0.019582643106394484
85,0.008480519362279839,0.007254286688500996,0.0023065155579023258,0.09410087964004517,-0.0008327398361252814,-0.010557548308291958,6.995970576072467,0.40971286385002903,0.00024995096462276586,0.3681303410094566,0.02827066435528669,-0.17299210887213282,0.38447256870774776,0.02214425245542127,0.008460118065903948,0.005780522520876099,0.019607419364266628
