run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
n64,least_trending_window,520.063720703125,650.012939453125,66,8.478758609656131,0.8933960272046634,0.1053687300623477,0.004237900078030054,0.0004998255373379392,3.240729732946916,0.3013515610201056
n64,common_window,326.0360107421875,650.012939453125,164,7.811432725045739,0.9843094931292783,0.12600882933719623,0.004414072203302618,0.0005650784380629446,3.013061859258791,0.32116781637516295
n80,least_trending_window,520.063720703125,650.012939453125,66,7.6857404058629815,1.255984052568386,0.1634174440253372,-0.0031791759029290555,-0.00041364601652481737,2.810228463375207,0.3224181658641627
n80,common_window,326.0360107421875,650.012939453125,164,7.079308759875413,1.0820571497856906,0.15284785372247747,0.003900255596530766,0.0005509373483802401,2.6681547790038875,0.2858141202719775
