objective,parameter,implicit,finite_difference,abs_error,rel_error,passed
gamma,Rcos_mid_surface_m3,-3838.9241526526725,-3839.1804911330764,0.2563384804038833,6.676906204225601e-05,True
omega,Rcos_mid_surface_m3,3220.8971027042408,3220.9034706673356,0.006367963094817242,1.977073561132793e-06,True
kperp_eff2,Rcos_mid_surface_m3,117.66445573497286,117.67399107615734,0.009535341184474078,8.103184992087935e-05,True
linear_heat_flux_weight,Rcos_mid_surface_m3,7688.967727776916,7687.911344797627,1.0563829792890829,0.0001374083196216788,True
mixing_length_heat_flux_proxy,Rcos_mid_surface_m3,-75689.10951246401,-75702.23056157933,13.121049115317874,0.00017332447165667952,True
