ky,kx_ref,kx_local,mean_abs_omega,mean_rel_omega,mean_abs_gamma,mean_rel_gamma,mean_rel_Wg,mean_rel_Wphi,mean_rel_Wapar,omega_last,omega_ref_last,gamma_last,gamma_ref_last
0.047619047619047616,0.0,0.0,0.0008273766272597843,0.035968295300089964,0.00027191464161862515,0.9487731739868475,0.025694957967590193,0.03250911661711539,0.0,-0.027593161910772324,-0.027517113834619522,0.0027417950332164764,0.002804247662425041
0.09523809523809523,0.0,0.0,0.0016660189463032617,0.0378507304713857,0.0012486591290578669,1.9876403329530927,0.05006710671891987,0.039467731883798124,0.0,-0.05320430546998978,-0.0532086007297039,0.011396083980798721,0.011434593237936497
0.14285714285714285,0.0,0.0,0.0020330987042850917,0.03205134019715265,0.002740599292640885,1.8117410169525212,0.05873504414222392,0.03243046917346152,0.0,-0.07484623789787292,-0.07480892539024353,0.02522309310734272,0.02547531947493553
0.19047619047619047,0.0,0.0,0.003753518892659081,0.050927157199668255,0.004787938349990226,1.138254026620652,0.07307847997376161,0.02922798166739697,0.0,-0.09209247678518295,-0.09234476834535599,0.043721187859773636,0.04368743300437927
