objective,parameter,implicit,finite_difference,abs_error,rel_error,passed
gamma,Zcos_mid_surface_m1,-5042.663862047127,-5043.865929027836,1.202066980708878,0.00023832254814524118,True
omega,Zcos_mid_surface_m1,6348.341783072543,6348.151117420764,0.190665651778545,3.0034831914337274e-05,True
kperp_eff2,Zcos_mid_surface_m1,-24.266623177869405,-25.405670908362765,1.1390477304933597,0.04483438892843488,False
linear_heat_flux_weight,Zcos_mid_surface_m1,27667.808144247923,27673.486486077705,5.678341829781857,0.00020519069155375787,True
mixing_length_heat_flux_proxy,Zcos_mid_surface_m1,-5072.891090983687,-5083.077642294876,10.18655131118885,0.002004012534931473,True
