source,beta,gamma_ref,omega_ref,gamma_spectrax,omega_spectrax,rel_gamma,rel_omega
/home/user/local/tests/crosscode_tmp/kbm_crosscode_ref/stella/kbm_beta0p1.out.nc,0.1,1.0878866826184335,0.1593033863040646,0.6149629354476929,0.4233921468257904,-0.43471783847234974,1.6577724218470529
/home/user/local/tests/crosscode_tmp/kbm_crosscode_ref/stella/kbm_beta0p2.out.nc,0.2,1.0878865985717399,0.15930371579942185,0.7977619171142578,0.17538192868232727,-0.266686511110974,0.10092804679552726
/home/user/local/tests/crosscode_tmp/kbm_crosscode_ref/stella/kbm_beta0p3.out.nc,0.3,1.087886570557945,0.15930382564141388,0.8613158464431763,0.33314356207847595,-0.20826686370304884,1.0912464640263437
/home/user/local/tests/crosscode_tmp/kbm_crosscode_ref/stella/kbm_beta0p4.out.nc,0.4,1.087886556551368,0.1593038805643009,0.8005627393722534,0.4553624987602234,-0.26411192917939846,1.8584520172841763
/home/user/local/tests/crosscode_tmp/kbm_crosscode_ref/stella/kbm_beta0p5.out.nc,0.5,1.0878865481475377,0.15930391351866932,1.0095974206924438,0.2415524125099182,-0.0719644227501528,0.516299299713123
