state,case,path,passed,ensemble_mean,combined_sem,combined_sem_rel,mean_rel_spread,n_reports
minus,qa_ess_descent_profile_rel2_nonlinear_gradient_minus_delta_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_ess_descent_profile_rel2_nonlinear_gradient_minus_delta_replicates/qa_ess_descent_profile_rel2_nonlinear_gradient_minus_delta_t900_ensemble_gate.json,True,16.46020399120979,0.5151834520556808,0.03129872827401187,0.035116758127572464,3
baseline,qa_ess_descent_profile_rel2_nonlinear_gradient_baseline_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_ess_descent_profile_rel2_nonlinear_gradient_baseline_replicates/qa_ess_descent_profile_rel2_nonlinear_gradient_baseline_t900_ensemble_gate.json,True,15.77320978355736,0.5147252434664683,0.032632878819822644,0.0267994982982098,3
plus,qa_ess_descent_profile_rel2_nonlinear_gradient_plus_delta_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_ess_descent_profile_rel2_nonlinear_gradient_plus_delta_replicates/qa_ess_descent_profile_rel2_nonlinear_gradient_plus_delta_t900_ensemble_gate.json,False,15.645283666190133,0.7614662607155822,0.04867065864463235,0.16859753146262083,3
