run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
n48,least_trending_window,226.02609252929688,450.0224914550781,113,11.06351470103306,0.8818406270854223,0.0797070958836508,-0.00042533020629615515,-3.844440196354959e-05,4.158803467201976,0.2693814492927758
n48,common_window,226.02609252929688,450.0224914550781,113,11.06351470103306,0.8818406270854223,0.0797070958836508,-0.00042533020629615515,-3.844440196354959e-05,4.158803467201976,0.2693814492927758
n64,least_trending_window,226.02609252929688,450.0224914550781,113,7.422358158415398,0.599208333586199,0.08073018315706341,0.00015586395747165863,2.099925039253752e-05,2.8937929119684,0.18570910026139087
n64,common_window,226.02609252929688,450.0224914550781,113,7.422358158415398,0.599208333586199,0.08073018315706341,0.00015586395747165863,2.099925039253752e-05,2.8937929119684,0.18570910026139087
n80,least_trending_window,226.02609252929688,450.0224914550781,113,6.858930925352383,0.7166984791445133,0.10449128106763846,-0.004547588543841319,-0.0006630171076708551,2.5959743567272624,0.209956997963517
n80,common_window,226.02609252929688,450.0224914550781,113,6.858930925352383,0.7166984791445133,0.10449128106763846,-0.004547588543841319,-0.0006630171076708551,2.5959743567272624,0.209956997963517
