kx_target,kx_selected,kx_index,source_path,initial_level,initial_normalization,initial_level_override,residual_level,residual_std,response_rms,gam_frequency,gam_damping_rate,omega_R0_over_vi,gamma_R0_over_vi,peak_count,peak_fit_count,tmin,tmax,fit_tmin,fit_tmax
0.05,0.05000000074505806,2,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx050.out.nc,2.820939747125582e-07,line_first,,0.018902115221135652,1.300290106689613,1.3004274879879767,,,,,111,0,2420.128173828125,3460.136474609375,0.10000000149011612,10.10000228881836
0.07,0.07000000029802322,2,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx070.out.nc,2.820933845894429e-07,line_first,,0.13712533795361273,0.5947906334837824,0.6103927063693763,,,,,77,0,1390.1204833984375,1980.0106201171875,0.10000000149011612,10.10000228881836
0.1,0.10000000149011612,2,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx100.out.nc,2.8209396177940475e-07,line_first,,0.09383931876523588,0.43891178466634606,0.4488311179779322,,,,,75,0,1390.1204833984375,1980.0106201171875,0.10000000149011612,10.10000228881836
0.3,0.30000001192092896,2,tools_out/zonal_response/w7x_test4_line_gaussian_probe/w7x_test4_kx300.out.nc,2.8210073255479777e-07,line_first,,0.5260690983631888,0.1698890513844591,0.5528209348721969,,,,,60,0,1390.1204833984375,1980.0106201171875,0.10000000149011612,10.10000228881836
