run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
n48 t450,least_trending_window,360.0356140136719,449.9636535644531,37,18.542035515243942,1.6058507035536818,0.08660595554535884,0.004076614279101596,0.0002198579695174294,7.480143031558475,0.7689654467020317
n48 t450,common_window,225.0591278076172,449.9636535644531,91,19.182895817599455,2.107381916905916,0.10985734046329368,-0.008359001552928978,-0.0004357528515199444,7.780693164238563,1.1076312323149589
n64 t450,least_trending_window,225.0591278076172,449.9636535644531,91,19.430008846324878,2.5120911781559006,0.12928924520953342,0.0008284980641389619,4.2640127994366284e-05,7.129358239226288,1.0571578399290464
n64 t450,common_window,225.0591278076172,449.9636535644531,91,19.430008846324878,2.5120911781559006,0.12928924520953342,0.0008284980641389619,4.2640127994366284e-05,7.129358239226288,1.0571578399290464
