run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
"Nx=Ny=32,Nz=24",least_trending_window,77.55013275146484,150.0010223388672,31,19.638153752973004,1.1433141249653558,0.05821902299712214,-0.006378420734973068,-0.00032479737225845094,5.576757784812681,0.3774894919944586
"Nx=Ny=32,Nz=24",common_window,75.04998016357422,150.0010223388672,32,19.755792915821075,1.3020469904780563,0.06590709854198437,-0.014725413409393321,-0.0007453719256998657,5.507705353200436,0.5346593605577468
"Nx=Ny=48,Nz=32",least_trending_window,105.05181121826172,150.00454711914062,19,12.032248948749743,0.2902373649868988,0.024121622335370397,0.002556641067127211,0.00021248239443989137,4.209979258085552,0.24381998772677463
"Nx=Ny=48,Nz=32",common_window,75.04998016357422,147.5543975830078,30,11.56199868520101,0.7360854717791264,0.06366420649409799,0.026462870200866653,0.0022887799005493993,3.833638000488281,0.5851500230960517
