label,parameter_name,coefficient,admissible_for_composite_direction,blockers,central_gradient,descent_gradient,response_fraction,fd_asymmetry_rel,gradient_uncertainty_rel,same_sign_fraction,control_weight,control_argument
zbs_1_1:qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_zbs_1_1,zbs_1_1,"ZBS(1,1)",False,nonlocal_finite_difference_bracket,270.7324775889983,-270.7324775889983,0.09563236430182284,0.6048160550298892,0.3553072122357673,1.0,,
zbs_1_0:qa_ess_profile_gradient_zbs_1_0_nonlinear_gradient_zbs_1_0,zbs_1_0,"ZBS(1,0)",False,unresolved_heat_flux_response;nonlocal_finite_difference_bracket;gradient_uncertainty_too_large;paired_replicate_sign_not_robust,-36.747790676313286,36.747790676313286,0.004514913267128275,60.846994360928285,10.306621403667384,0.6666666666666666,,
rbc_1_1:qa_ess_profile_gradient_rbc_1_1_nonlinear_gradient_rbc_1_1,rbc_1_1,"RBC(1,1)",True,,-186.95014677062397,186.95014677062397,0.07223514648647757,0.4753536451990127,0.6831216320977453,1.0,1.0,"RBC(1,1):1"
