state,case,path,passed,ensemble_mean,combined_sem,combined_sem_rel,mean_rel_spread,n_reports
minus,qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_minus_delta_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_minus_delta_replicates/qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_minus_delta_t150_ensemble_gate.json,True,10.210884553227766,0.2635222161718491,0.025807971366060254,0.023481595352243232,3
baseline,qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_baseline_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_baseline_replicates/qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_baseline_t150_ensemble_gate.json,True,10.239552934546152,0.34629630083620017,0.03381947464404109,0.03554992919310915,3
plus,qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_plus_delta_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_plus_delta_replicates/qa_lowres_alpha0p003_state_control_short_bracket_rsin_mid_surface_m1_nonlinear_gradient_plus_delta_t150_ensemble_gate.json,True,10.253472623769492,0.27040955347207857,0.026372485049135256,0.017686347840580808,3
