t,heat_flux,wphi,wg
2.9505563354492188e+02,2.6487045288085938e+01,1.1883882522583008e+01,7.6886315917968750e+02
2.9755560302734375e+02,2.3731983184814453e+01,1.1362955093383789e+01,7.2967028808593750e+02
3.0005557250976562e+02,2.2049922943115234e+01,1.1762886047363281e+01,6.7922436523437500e+02
3.0255554199218750e+02,1.9393842697143555e+01,1.0091456413269043e+01,6.2500634765625000e+02
3.0505548095703125e+02,1.8053672790527344e+01,8.8642473220825195e+00,5.6688348388671875e+02
3.0755545043945312e+02,1.7184732437133789e+01,8.5396347045898438e+00,5.1896154785156250e+02
3.1005541992187500e+02,1.6408306121826172e+01,7.4215393066406250e+00,4.7980688476562500e+02
3.1255535888671875e+02,1.7073150634765625e+01,7.1277666091918945e+00,4.5344738769531250e+02
3.1505541992187500e+02,1.7031866073608398e+01,7.5040283203125000e+00,4.3852017211914062e+02
3.1755557250976562e+02,1.6995326995849609e+01,6.7065734863281250e+00,4.2869287109375000e+02
3.2005572509765625e+02,1.8304349899291992e+01,6.9601993560791016e+00,4.2661434936523438e+02
3.2255587768554688e+02,1.8304744720458984e+01,7.3491630554199219e+00,4.3141781616210938e+02
3.2505603027343750e+02,1.8407924652099609e+01,6.7547821998596191e+00,4.3665438842773438e+02
3.2755618286132812e+02,1.9152618408203125e+01,6.9402513504028320e+00,4.4372509765625000e+02
3.3005633544921875e+02,1.9579113006591797e+01,6.9569287300109863e+00,4.5463378906250000e+02
3.3255648803710938e+02,1.9960210800170898e+01,7.0144453048706055e+00,4.6716351318359375e+02
3.3505664062500000e+02,2.0695190429687500e+01,7.1812396049499512e+00,4.7977789306640625e+02
3.3755679321289062e+02,2.1817615509033203e+01,7.5679845809936523e+00,4.9533966064453125e+02
3.4005694580078125e+02,2.1953430175781250e+01,8.0951824188232422e+00,5.1333581542968750e+02
3.4255709838867188e+02,2.2257392883300781e+01,7.6576528549194336e+00,5.2539196777343750e+02
3.4505725097656250e+02,2.2715209960937500e+01,8.0675754547119141e+00,5.3823999023437500e+02
3.4755740356445312e+02,2.4087436676025391e+01,8.0697803497314453e+00,5.5375415039062500e+02
3.5000753784179688e+02,2.4087436676025391e+01,8.0697803497314453e+00,5.5375415039062500e+02
