ky,mode_ky,gamma,omega,kperp_eff2,heat_flux_weight_total,particle_flux_weight_total,amplitude2,saturated_heat_flux_total,saturated_particle_flux_total
4.760000000000000342e-02,4.761905223131179810e-02,-1.100771514702147583e-04,-3.680989286537094535e-02,1.300158258527517319e-02,5.761567968875169754e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.140000000000000513e-02,4.761905223131179810e-02,-1.100771514702147583e-04,-3.680989286537094535e-02,1.300158258527517319e-02,5.761567968875169754e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.520000000000000684e-02,9.523810446262359619e-02,1.683115996914072128e-03,-6.636381470799228299e-02,4.712122678756713867e-02,2.151708491146564484e-02,0.000000000000000000e+00,3.571884926727246501e-02,7.685655126237440427e-04,0.000000000000000000e+00
1.189999999999999947e-01,9.523810446262359619e-02,1.683115996914072128e-03,-6.636381470799228299e-02,4.712122678756713867e-02,2.151708491146564484e-02,0.000000000000000000e+00,3.571884926727246501e-02,7.685655126237440427e-04,0.000000000000000000e+00
1.428999999999999992e-01,1.428571492433547974e-01,3.835234440016422903e-03,-8.997627595128536437e-02,9.186805784702301025e-02,4.505645111203193665e-02,0.000000000000000000e+00,4.174720278078354607e-02,1.880980801156457560e-03,0.000000000000000000e+00
