ky,mode_ky,gamma,omega,kperp_eff2,heat_flux_weight_total,particle_flux_weight_total,amplitude2,saturated_heat_flux_total,saturated_particle_flux_total
4.761904761904761640e-02,4.761905223131179810e-02,-1.655283743140698732e-02,-4.626857609563199414e-02,4.040939267724752426e-03,1.828693225979804993e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.523809523809523281e-02,9.523810446262359619e-02,-1.660316933028787786e-02,-8.617332645501482591e-02,1.585634984076023102e-02,7.059305906295776367e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,1.428571492433547974e-01,-1.638581970041863220e-02,-1.152944378205357362e-01,3.461334109306335449e-02,1.503626406192779541e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.904761904761904656e-01,1.904762089252471924e-01,-1.550167046869448638e-02,-1.320355422235675591e-01,5.915725231170654297e-02,2.494722157716751099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.380952380952380820e-01,2.380952537059783936e-01,-1.950092639824977173e-02,-1.346476637456029413e-01,8.820994943380355835e-02,3.604479730129241943e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.857142857142856984e-01,2.857142984867095947e-01,-1.656307529280358001e-02,-1.283664855316254683e-01,1.204981356859207153e-01,4.777582287788391113e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
