run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
"Nx=Ny=48,Nz=32",least_trending_window,175.054443359375,250.00604248046875,31,15.855895565402124,1.6578930617147107,0.10456003919023446,0.00018951862656005716,1.1952565263711154e-05,4.9181106936547065,0.3915168081972984
"Nx=Ny=48,Nz=32",common_window,125.05303192138672,250.00604248046875,52,16.070397468713615,1.6846051447452277,0.10482660108593288,-0.001996348653912936,-0.00012422521955660987,4.872719159493079,0.40135564345731933
"Nx=Ny=64,Nz=40",least_trending_window,150.05455017089844,250.00604248046875,41,17.663233315072407,1.4611003383210943,0.08271986856870123,0.005128056339878408,0.00029032376170350023,4.848147973781678,0.3415730642840966
"Nx=Ny=64,Nz=40",common_window,125.05303192138672,250.00604248046875,52,18.479456131274883,2.1065149048808203,0.11399225658571877,-0.027794312531496678,-0.0015040655057189268,5.003145346274743,0.44493344000389484
