objective,parameter,implicit,finite_difference,abs_error,rel_error,passed
gamma,Rsin_mid_surface_m1,-860.509271943499,-860.2467700305206,0.2625019129784505,0.0003051472230103662,True
omega,Rsin_mid_surface_m1,-1580.2013246294357,-1580.1919921077517,0.009332521683973027,5.905941639107264e-06,True
kperp_eff2,Rsin_mid_surface_m1,5674.416649377441,5674.3622314088525,0.05441796858849557,9.590147115966629e-06,True
linear_heat_flux_weight,Rsin_mid_surface_m1,-7857.536683581345,-7859.573751514582,2.0370679332372674,0.0002591830037659121,True
mixing_length_heat_flux_proxy,Rsin_mid_surface_m1,-29369.38259828796,-29375.866899102988,6.484300815027382,0.00022073564117440172,True
