objective,parameter,implicit,finite_difference,abs_error,rel_error,passed
gamma,Rcos_mid_surface_m1,-3715.3257920720057,-3715.617870827276,0.2920787552702677,7.860839446475073e-05,True
omega,Rcos_mid_surface_m1,3210.1093738440372,3210.077077133444,0.03229671059307293,1.006103897726763e-05,True
kperp_eff2,Rcos_mid_surface_m1,132.65966783442525,132.66680387780116,0.00713604337590823,5.378921604594628e-05,True
linear_heat_flux_weight,Rcos_mid_surface_m1,7426.393574027446,7424.992937886011,1.4006361414358253,0.00018863804358507634,True
mixing_length_heat_flux_proxy,Rcos_mid_surface_m1,-75612.29073901003,-75626.77568648013,14.484947470104089,0.00019153199827205613,True
nonlinear_window_heat_flux_mean,Rcos_mid_surface_m1,-6918.269999408673,-6919.936808999605,1.6668095909317344,0.0002408706375416599,True
nonlinear_window_heat_flux_cv,Rcos_mid_surface_m1,501.2796757129695,501.72682626780426,0.4471505548347636,0.0008912231346308166,True
nonlinear_window_heat_flux_trend,Rcos_mid_surface_m1,1687.8976772316876,1689.448609654056,1.5509324223685326,0.0009180110087433277,True
