state,case,path,passed,ensemble_mean,combined_sem,combined_sem_rel,mean_rel_spread,n_reports
minus,qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_minus_delta_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_minus_delta_replicates/qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_minus_delta_t900_ensemble_gate.json,True,14.971925614072022,0.4161186100590058,0.027793259249691865,0.025153640124758042,3
baseline,qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_baseline_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_baseline_replicates/qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_baseline_t900_ensemble_gate.json,True,15.966242177515603,0.55548887855739,0.03479146015583147,0.12047185129942896,3
plus,qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_plus_delta_replicated_nonlinear_window_ensemble_gate,docs/_static/qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_plus_delta_replicates/qa_ess_profile_gradient_zbs_1_1_nonlinear_gradient_plus_delta_t900_ensemble_gate.json,True,16.498815102523324,0.3480914565988455,0.02109796700161871,0.06095270282638091,3
