run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
"Nx=Ny=48, Nz=32",least_trending_window,280.0558776855469,350.0075378417969,29,25.404558115992053,2.253082245749309,0.08868811004159935,0.007411426652223567,0.00029173609784450877,9.871167709087503,1.231652937497475
"Nx=Ny=48, Nz=32",common_window,175.054443359375,350.0075378417969,72,22.413625240325928,3.9542394931081044,0.1764212371140102,0.03576422621606238,0.001595646658342286,8.910840239789751,1.7122825230097112
"Nx=Ny=64, Nz=40",least_trending_window,175.054443359375,350.0075378417969,72,22.046746492385864,3.434397669803179,0.1557779816168927,0.006219158082534474,0.0002820896083094321,8.064827428923714,1.2863890137620984
"Nx=Ny=64, Nz=40",common_window,175.054443359375,350.0075378417969,72,22.046746492385864,3.434397669803179,0.1557779816168927,0.006219158082534474,0.0002820896083094321,8.064827428923714,1.2863890137620984
