t,heat_flux,wphi,wg
2.2505453491210938e+02,6.4564857482910156e+00,3.2703528404235840e+00,2.7015597534179688e+02
2.2755468750000000e+02,6.7124795913696289e+00,4.2889804840087891e+00,2.7350161743164062e+02
2.3005484008789062e+02,6.6001806259155273e+00,5.1100540161132812e+00,2.7676696777343750e+02
2.3255499267578125e+02,6.3713455200195312e+00,4.3927793502807617e+00,2.7867587280273438e+02
2.3505514526367188e+02,6.4907054901123047e+00,3.4106798171997070e+00,2.7987780761718750e+02
2.3755529785156250e+02,6.8346786499023438e+00,3.6286015510559082e+00,2.8380343627929688e+02
2.4005545043945312e+02,7.0981850624084473e+00,4.6126823425292969e+00,2.8995013427734375e+02
2.4255560302734375e+02,6.8499760627746582e+00,4.8944063186645508e+00,2.9559814453125000e+02
2.4505575561523438e+02,6.6717338562011719e+00,4.2988204956054688e+00,2.9874465942382812e+02
2.4755590820312500e+02,6.8393092155456543e+00,3.8049368858337402e+00,3.0219424438476562e+02
2.5000604248046875e+02,6.8393092155456543e+00,3.8049368858337402e+00,3.0219424438476562e+02
2.5005604553222656e+02,7.0075750350952148e+00,4.1133499145507812e+00,3.0635687255859375e+02
2.5255604553222656e+02,7.0234971046447754e+00,4.8856077194213867e+00,3.1048327636718750e+02
2.5505604553222656e+02,6.8036231994628906e+00,5.2140855789184570e+00,3.1304058837890625e+02
2.5755606079101562e+02,6.6846876144409180e+00,4.6580114364624023e+00,3.1405801391601562e+02
2.6005606079101562e+02,6.6994032859802246e+00,4.0165014266967773e+00,3.1478186035156250e+02
2.6255606079101562e+02,6.8932385444641113e+00,4.0352292060852051e+00,3.1534259033203125e+02
2.6505609130859375e+02,7.1346130371093750e+00,4.5994071960449219e+00,3.1777328491210938e+02
2.6755606079101562e+02,7.1228303909301758e+00,5.2076525688171387e+00,3.2015972900390625e+02
2.7005603027343750e+02,7.1534423828125000e+00,4.9444494247436523e+00,3.2261123657226562e+02
2.7255596923828125e+02,7.4830293655395508e+00,4.0356626510620117e+00,3.2678195190429688e+02
2.7505593872070312e+02,7.7411680221557617e+00,3.9742517471313477e+00,3.3287054443359375e+02
2.7755590820312500e+02,7.8277254104614258e+00,4.8935260772705078e+00,3.3856011962890625e+02
2.8005587768554688e+02,7.7603988647460938e+00,5.6025285720825195e+00,3.4371990966796875e+02
2.8255584716796875e+02,7.6213655471801758e+00,5.0193471908569336e+00,3.4730725097656250e+02
2.8505578613281250e+02,7.9028062820434570e+00,4.0303459167480469e+00,3.5126147460937500e+02
2.8755575561523438e+02,8.2229070663452148e+00,4.0114645957946777e+00,3.5727645874023438e+02
2.9005572509765625e+02,8.4108076095581055e+00,5.0958862304687500e+00,3.6414340209960938e+02
2.9255566406250000e+02,8.2224807739257812e+00,5.8722648620605469e+00,3.6923611450195312e+02
2.9505563354492188e+02,8.2432346343994141e+00,5.0095357894897461e+00,3.7298458862304688e+02
2.9755560302734375e+02,8.3030338287353516e+00,3.7997658252716064e+00,3.7694921875000000e+02
3.0005557250976562e+02,8.5363292694091797e+00,3.6678166389465332e+00,3.8106567382812500e+02
3.0255554199218750e+02,8.8250694274902344e+00,4.6481409072875977e+00,3.8680944824218750e+02
3.0505548095703125e+02,8.4175119400024414e+00,5.6703758239746094e+00,3.9051477050781250e+02
3.0755545043945312e+02,7.9447326660156250e+00,5.1442794799804688e+00,3.8902975463867188e+02
3.1005541992187500e+02,7.8155422210693359e+00,3.9583363533020020e+00,3.8608483886718750e+02
3.1255535888671875e+02,8.1776561737060547e+00,3.9912643432617188e+00,3.8380346679687500e+02
3.1505541992187500e+02,8.3604621887207031e+00,5.4366550445556641e+00,3.8507269287109375e+02
3.1755557250976562e+02,7.9492945671081543e+00,6.3966794013977051e+00,3.8465716552734375e+02
3.2005572509765625e+02,7.6374325752258301e+00,5.2391867637634277e+00,3.8202239990234375e+02
3.2255587768554688e+02,7.5936117172241211e+00,3.7222537994384766e+00,3.7922232055664062e+02
3.2505603027343750e+02,8.0031642913818359e+00,3.8433985710144043e+00,3.7883758544921875e+02
3.2755618286132812e+02,8.2489185333251953e+00,5.2461905479431152e+00,3.8150311279296875e+02
3.3005633544921875e+02,7.8484396934509277e+00,5.6883711814880371e+00,3.8286599731445312e+02
3.3255648803710938e+02,7.9324431419372559e+00,4.7115297317504883e+00,3.8289868164062500e+02
3.3505664062500000e+02,8.2390308380126953e+00,4.2235240936279297e+00,3.8551776123046875e+02
3.3755679321289062e+02,8.6474857330322266e+00,4.6787433624267578e+00,3.9114379882812500e+02
3.4005694580078125e+02,8.5959882736206055e+00,5.3011541366577148e+00,3.9713372802734375e+02
3.4255709838867188e+02,8.2057790756225586e+00,5.3944048881530762e+00,3.9965124511718750e+02
3.4505725097656250e+02,8.1661720275878906e+00,4.8470745086669922e+00,3.9973239135742188e+02
3.4755740356445312e+02,8.2467041015625000e+00,4.6061196327209473e+00,3.9943838500976562e+02
3.5000753784179688e+02,8.2467041015625000e+00,4.6061196327209473e+00,3.9943838500976562e+02
3.5005752563476562e+02,8.5050621032714844e+00,5.1911935806274414e+00,4.0084332275390625e+02
3.5255752563476562e+02,8.4268655776977539e+00,6.0562801361083984e+00,4.0253997802734375e+02
3.5505752563476562e+02,8.3331727981567383e+00,6.2989926338195801e+00,4.0292294311523438e+02
3.5755755615234375e+02,8.2533760070800781e+00,5.5330667495727539e+00,4.0327099609375000e+02
3.6005755615234375e+02,8.3117885589599609e+00,4.7656869888305664e+00,4.0413128662109375e+02
3.6255755615234375e+02,8.2290706634521484e+00,5.0747303962707520e+00,4.0320477294921875e+02
3.6505758666992188e+02,8.2549018859863281e+00,6.2571587562561035e+00,4.0082720947265625e+02
3.6755755615234375e+02,8.0641994476318359e+00,7.2596879005432129e+00,3.9805380249023438e+02
3.7005752563476562e+02,7.6855010986328125e+00,7.3125233650207520e+00,3.9350143432617188e+02
3.7255749511718750e+02,7.6853828430175781e+00,6.4054212570190430e+00,3.8892526245117188e+02
3.7505743408203125e+02,7.7906708717346191e+00,5.6123256683349609e+00,3.8607046508789062e+02
3.7755740356445312e+02,7.7604103088378906e+00,5.7951235771179199e+00,3.8306518554687500e+02
3.8005737304687500e+02,7.6327686309814453e+00,6.4346861839294434e+00,3.7871527099609375e+02
3.8255731201171875e+02,7.4420042037963867e+00,6.5032997131347656e+00,3.7333560180664062e+02
3.8505728149414062e+02,7.5481576919555664e+00,5.6149082183837891e+00,3.6921423339843750e+02
3.8755725097656250e+02,7.6550607681274414e+00,4.6976270675659180e+00,3.6744891357421875e+02
