ky,mode_ky,gamma,omega,kperp_eff2,heat_flux_weight_total,particle_flux_weight_total,amplitude2,saturated_heat_flux_total,saturated_particle_flux_total
9.523809523809523281e-02,9.523809523809523281e-02,-1.512317459616301270e-02,-9.243370016511232024e-02,1.571358942920168811e-02,6.579615448639303255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.904761904761904656e-01,1.904761904761904656e-01,-2.084096552737951802e-02,-1.458154889195521497e-01,6.042948911612015112e-02,2.344240190773123622e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,2.857142857142856984e-01,-2.725056158846244150e-02,-1.545525853533424865e-01,1.282175068267980556e-01,4.526714503195794492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.761904761904761640e-01,4.761904761904761085e-01,-4.007765096439517422e-02,-9.940404512779517365e-02,3.064773985483734142e-01,9.277686096938329019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666666297e-01,6.666666666666666297e-01,-2.809114109529011263e-02,-1.343155617049211596e-02,5.066141819519893730e-01,1.439382574353769817e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
