objective,parameter,implicit,finite_difference,abs_error,rel_error,passed
gamma,Rcos_mid_surface_m2,135.09465692404734,125.29260070803794,9.802056216009404,0.07823332072777837,False
omega,Rcos_mid_surface_m2,2876.3842382565745,2897.823049086451,21.43881082987673,0.007398247051915537,True
kperp_eff2,Rcos_mid_surface_m2,-2563.3901462946887,-2619.0231979623113,55.63305166762257,0.021241908705087822,False
linear_heat_flux_weight,Rcos_mid_surface_m2,116986.14746867842,116724.48123621916,261.66623245926166,0.002241742517833248,True
mixing_length_heat_flux_proxy,Rcos_mid_surface_m2,92100.22919453922,92274.51225085881,174.28305631958938,0.0018887453541426582,True
