run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
"Nx=Ny=32,Nz=24",least_trending_window,75.04998016357422,150.00454711914062,31,23.05891824537708,1.7890196196444224,0.07758471583995881,0.027569634861487263,0.001195617008920811,7.682338176235076,0.38068568242474404
"Nx=Ny=32,Nz=24",common_window,75.04998016357422,150.00454711914062,31,23.05891824537708,1.7890196196444224,0.07758471583995881,0.027569634861487263,0.001195617008920811,7.682338176235076,0.38068568242474404
"Nx=Ny=48,Nz=32",least_trending_window,120.05272674560547,150.00454711914062,13,14.541475956256573,0.2713118014075737,0.018657789774829556,0.008391465662756148,0.0005770711094251516,4.69941520690918,0.17769787648607976
"Nx=Ny=48,Nz=32",common_window,75.04998016357422,150.00454711914062,31,12.818335163977839,1.6285760681060117,0.12705051375803045,0.06944903961357728,0.005417945366941518,4.158976362597558,0.5548293818309498
