step,objective,gradient_norm,minor_radius_log_shift,vertical_elongation_shift,helical_ripple_amplitude,magnetic_shear_shift,aspect,mean_iota,qa_residual,kperp_eff2,growth_rate,frequency,linear_heat_flux_weight,quasilinear_heat_flux,nonlinear_heat_flux_mean,nonlinear_heat_flux_cv,nonlinear_heat_flux_trend
28,0.023833458386341728,0.04482177985606994,0.04280084296744704,0.18915484951017333,-0.038422189411684675,-0.01023424776518616,6.872850566286837,0.4126129458981483,0.006923559700470234,0.3728630903115417,0.028522726168444326,-0.1724895210525632,0.4054602830141514,0.023262223303457796,0.008900777751893863,0.005605341110574167,0.019008152965990902
29,0.023425146664864206,0.03577216190648576,0.04138232172740053,0.16401651233348316,-0.032944592334015546,-0.018239325463479866,6.873748290792361,0.41047516315396193,0.005936411581747034,0.3723248912861625,0.028541170724965658,-0.1725586011613465,0.40182495212907954,0.023101909438521823,0.008834511774649025,0.005592711974574726,0.018964956302510678
30,0.023264993130323118,0.04027002029938382,0.03872356162178909,0.1404276382536324,-0.026997193909403604,-0.025494172699178398,6.879450867252911,0.4084937204930036,0.004865418526880296,0.37188518860222075,0.028577791042329558,-0.1726469644240644,0.3985572666933814,0.02297056988631864,0.008775766767765343,0.005567713762047116,0.01887945469644297
31,0.023284408962723054,0.05129781955497404,0.034993889762354444,0.11859506543739115,-0.020745842595090845,-0.03179987452395179,6.8893472162816005,0.40671511029617496,0.003740594987491841,0.3714772167485134,0.028617243146957346,-0.17274877211477002,0.39546282120377985,0.022848754647109004,0.008720697749997714,0.005540895309281412,0.018787730591993047
32,0.02341584845952059,0.06338695593891484,0.03040196357164547,0.09867783984216902,-0.014334083532126611,-0.037015235828488695,6.902686553980088,0.40517332881570994,0.0025883484395135665,0.3710652929294798,0.02865079470806158,-0.17285913556821644,0.39246164257819754,0.022727141624170052,0.008667191017485544,0.005518179679729306,0.018710041580733597
33,0.023596627440344718,0.07426832830306065,0.02518487523106222,0.08079827950082205,-0.007888863748092275,-0.04103849921136944,6.918617117864509,0.4038937200932973,0.0014341843848896375,0.37063038390553266,0.02867316718695168,-0.17297382849954396,0.38954878335493603,0.022602566892067005,0.008614093653117222,0.005503079458789825,0.01865839915201514
34,0.02377559810437437,0.0825284202390496,0.019597415432153438,0.06503556671178129,-0.0015227381083747112,-0.04380723942210233,6.9362221775714215,0.40289294685386384,0.0003393212484560622,0.37017841149701175,0.028682012124314378,-0.17308916601173516,0.3868178038145104,0.02247844403062524,0.00856265881408531,0.005497119902242076,0.018638017898035285
35,0.024106688556460795,0.09619770038100267,0.01390127668658521,0.051421549549232566,0.004549255660540847,-0.045297826230601065,6.9545569300058085,0.4021825232382557,0.0008429760333194857,0.3703431173380662,0.028710651366870496,-0.17319818062554582,0.38791980248553504,0.02255495583565963,0.00858806986762956,0.005477863286209019,0.01857216282414069
36,0.024362627860813446,0.10065580326467172,0.008355890627444991,0.03993817341015591,0.009003679101374095,-0.04552205774562248,6.972673146595943,0.4017995857766733,0.0016330047426461728,0.37056639793730173,0.028727871397789633,-0.17325797678287064,0.38967052733483915,0.022656678113077675,0.008624323377164218,0.0054663141483556115,0.01853266715983235
37,0.024447351290315406,0.10165071596323284,0.0032048659024438075,0.030514049097274606,0.011893931871271801,-0.044531304635619225,6.989674899589292,0.4017314870468451,0.002150266796048238,0.37061190250570597,0.028720606538348365,-0.1732702689110879,0.3907059868361994,0.022708349713471833,0.008643030914916744,0.005471183861192013,0.018549320492787003
38,0.024362722777193802,0.09954064629921633,-0.0013366212397372228,0.02302940963234644,0.013312103807548825,-0.04241301439988508,7.00477124305263,0.4019566935231776,0.0024045347624672415,0.37048720821154035,0.02869029698545831,-0.17323802724706394,0.3910381502589402,0.02271131178401061,0.008644577868879316,0.005491543003208849,0.01861894545945271
39,0.02413080025585229,0.0946306839526471,-0.0050926726389699875,0.017322822702331975,0.013372898488455395,-0.039285467760225776,7.017315126593754,0.4024463849795453,0.002415429724137673,0.3702084946223973,0.028639872197622956,-0.17316495422180983,0.3907126051359265,0.022669575198105692,0.008630330968641148,0.005525565370614639,0.01873530088040403
40,0.02378775360859447,0.08726944583280155,-0.007935452474298468,0.013199060461028169,0.012208311163194733,-0.035292176912210524,7.026834543317058,0.4031658201400827,0.002206585715306645,0.36979765239336104,0.028573377930377616,-0.17305531438327743,0.3897937385179124,0.022588820670201994,0.008602264088950524,0.005570720944810709,0.018889740034055434
41,0.023377777335035425,0.0778359363449142,-0.00979089816381619,0.010437417662986549,0.009963272606301367,-0.03059630188336836,7.0330522289072075,0.4040756779819047,0.0018045103492514778,0.3692815789959457,0.02849571770831418,-0.17291379918918667,0.3883612100596764,0.022476002135300138,0.008562808198455285,0.005623880403664523,0.019071566070320633
42,0.022947296804885237,0.06669720702194748,-0.010640715183782474,0.00880000095163973,0.006791924961918733,-0.025375377036749056,7.035891560105575,0.4051333206312896,0.0012387995414927008,0.368692434142622,0.028412493443078984,-0.17274541522173537,0.38651001871914886,0.022339175601907135,0.008514783080929724,0.00568135554301952,0.019268168272202964
43,0.022541099385765713,0.05373643560519703,-0.01052056213215055,0.008039752240900075,0.0028561633768435677,-0.01981659874775844,7.03546836131967,0.4062938768769568,0.0005516422111788269,0.3680722862734498,0.028330148549493284,-0.17255544952757806,0.38437343283951664,0.022188623383747958,0.008461813167398718,0.005738743202315386,0.019464486468673377
44,0.022270618950951206,0.03592261507334411,-0.009514841015283168,0.007908162495209833,-0.0016463468919951487,-0.014112885642583391,7.032070226631195,0.40751028905958275,0.00035751790126592567,0.3677088528872345,0.028267383326390165,-0.1723503955027175,0.38346648600995553,0.022109055984963114,0.00843546904752972,0.005782834917709425,0.01961533062911398
45,0.02219594029546001,0.028900874051005138,-0.0077479581641443605,0.008162844673595902,-0.005225735357184623,-0.008459071365589162,7.026118332371415,0.40869647970537826,0.000961660789351393,0.3677634867814855,0.02823618940910412,-0.1721786798080886,0.3845697269424781,0.022144905709618287,0.008452110302449656,0.005804861240030983,0.019690689179925506
46,0.0221900852745127,0.02550961918605153,-0.005374549794291679,0.008581181024711887,-0.0077442315295496765,-0.003043378013331135,7.018131748649532,0.40980854638179837,0.00140823810562296,0.36786177968234207,0.028222013474595076,-0.17204500308272538,0.3854275517910007,0.022177232375538262,0.008466750597830983,0.005814895877770748,0.019725021364135703
47,0.022239877436127136,0.02901057312441988,-0.0025709610239921014,0.00896671395641232,-0.009194957217366637,0.0019579770338031847,7.008704237457937,0.41080926520415895,0.00166713492132058,0.36799461851349585,0.02822516191803989,-0.17194990037792296,0.3860737171133982,0.02220887065246354,0.008478244547159015,0.005812665862702505,0.01971739162366982
48,0.02231513174432991,0.03537792668842944,0.00047542913735792135,0.009131418122512301,-0.009587078273856894,0.006373629827629179,6.998466699129107,0.4116629675416705,0.0017372278062249605,0.36813342326532367,0.02824061691959294,-0.1718934011606914,0.3863832380583044,0.022230461132889515,0.008485151919493148,0.005801730351525236,0.01967997735244519
49,0.0223869039827876,0.04150138766512451,0.0035766851755768183,0.008948222159254393,-0.008955862166930572,0.010090463559297717,6.988051442183891,0.412346931940141,0.001624416757804307,0.368237014946419,0.028260518163461597,-0.17187455589701056,0.38629395837950664,0.022234729910587624,0.00848550635924513,0.005787676021776167,0.019631893287070587
50,0.022431841095322962,0.046086608576590395,0.006554407608065893,0.008328536670936712,-0.007354316692768646,0.013037643864528874,6.978057822592754,0.4128476954951204,0.0013388017605070208,0.36827119545188264,0.02827796240494878,-0.17189169990896838,0.3857838983439963,0.022217015697671108,0.008477783767485517,0.005775381994977255,0.019589832477609412
51,0.022434848164677702,0.048650020324444376,0.009248981484570323,0.007222774913007237,-0.004853357892393882,0.015185024287286436,6.969021503396373,0.4131607652997904,0.0008962065549113314,0.3682167822127947,0.028288480211363737,-0.17194246813489847,0.3848610780074869,0.022175391335871746,0.008461398973942427,0.005767980794583472,0.019564511529457908
52,0.022393402762911775,0.047433968594117415,0.011527499078475372,0.005619073115726417,-0.0015465971439313484,0.01653897309872943,6.961388499993519,0.4132899461191596,0.0003427822702921204,0.3680788239929621,0.02829041157894289,-0.17202367291968443,0.38362101879986393,0.022113734487186332,0.00843787096251793,0.005766622650823794,0.01955986508213477
53,0.022409391704031244,0.04382422359120965,0.013289937958774199,0.0035404116582496204,0.0023380824616562523,0.01713755341760474,6.955494876488969,0.4132497200853437,0.00046596017308139694,0.3681822610250824,0.0282990591260876,-0.17212771633903448,0.3839493551844643,0.022133206812172086,0.008445244460964353,0.005760545191722698,0.019539073134411254
54,0.022453696976443106,0.04374966402637848,0.014474401543058077,0.001039828016838253,0.005264405046120463,0.017044179949708537,6.951543688159434,0.4130991789433641,0.0009684690787895027,0.3684025412876555,0.028308474529892935,-0.1722045771878146,0.385138216530598,0.022195847282372193,0.008469158562290796,0.005753934632571064,0.019516457558037426
55,0.022459343828074192,0.042093329665913067,0.015057899103130847,-0.0018121398613195716,0.007203375446383998,0.01633672619326946,6.949605459198513,0.4128552581958259,0.0013119418531901635,0.3685178820536288,0.028308359573624087,-0.1722530549799399,0.38590298676099327,0.022232870591424782,0.008483698544330455,0.005754015302285003,0.019516733538344908
56,0.0224302299228696,0.03957588415396581,0.015054309277877176,-0.004931752756932301,0.008190568591536088,0.015104493777716492,6.949630959238059,0.41253536521039524,0.0014878069120737188,0.3685318993621667,0.028299907582754802,-0.17227402453499063,0.38623352124612054,0.022244423702964696,0.008488860259884502,0.00575994921021187,0.019537034196553477
57,0.022373680814074363,0.036463828070399405,0.014511224485397982,-0.00822625902217375,0.008271827178837716,0.013444934544818559,6.951461328883386,0.41215831008575127,0.0015023032044493717,0.3684564527347499,0.02828500490089335,-0.17226867835002954,0.38615711778814227,0.022232863384703996,0.008485460077104687,0.005770425367787975,0.019572874863032465
58,0.022297786221781482,0.03300151888100688,0.013505059676173412,-0.011598131582094297,0.007498847488320455,0.011460491115695954,6.95484348996602,0.4117437615188549,0.0013645325897720297,0.3683058159421531,0.028265794772611312,-0.17223838377448084,0.38570880616490144,0.022201046287764235,0.008474496169703874,0.005783954793929671,0.019619162003289847
59,0.022210340208981917,0.029417368892528273,0.01213479340726172,-0.014949260892834573,0.005928935786267204,0.009255513817095915,6.959449935006676,0.4113115928555892,0.0010857916379672556,0.3680954608080866,0.028244458561354217,-0.17218467486619085,0.38492860405134605,0.02215206616988794,0.00845705509109729,0.00579901498550307,0.019670687203613372
60,0.022118508723789197,0.025680385870595002,0.01051475367962321,-0.01818499577121089,0.0036271296775862104,0.00693315930951764,6.964901750485738,0.41088115645459894,0.0006828337921800728,0.36784225681635385,0.028223047686898893,-0.17210932220856634,0.38386796215225927,0.02208947640028367,0.008434402720968083,0.00581416326950553,0.01972251482661712
61,0.022035621895523296,0.014057511137190368,0.008766871050671202,-0.021217907772919757,0.0006803667481634326,0.004592139600624265,6.970793642310605,0.41047017318176116,0.0002345169077811332,0.367586915787731,0.028204372682076352,-0.17201479667595085,0.38272413554525203,0.022024371018915526,0.008410656802765565,0.005827404910769776,0.019767819998849117
62,0.022058115542548596,0.022323967053601602,0.007012922244902062,-0.023971065172471953,-0.00245301764754135,0.0023232855609251744,6.976718615707461,0.4100835356128975,0.00048473148477970354,0.3676460445780699,0.028203880093478625,-0.1719156034627943,0.3832852825602395,0.022052730425803337,0.008421899503167228,0.005827754550248758,0.01976901627187463
63,0.02210611324774065,0.023610060153874055,0.005368301598903186,-0.026378408488588474,-0.004420614428857619,0.0002078021071174876,6.982283364728655,0.40969728948042344,0.0008204706037115227,0.36776248650603977,0.02820902445151533,-0.17185523174283868,0.38411265761740454,0.02209736667368319,0.008438358983858826,0.005824104012273497,0.019756526175913853
64,0.022139220812248478,0.02468208222105597,0.003933748237150226,-0.02835252169057217,-0.0052708815345027795,-0.001656432068890835,6.987140806649739,0.4093330589625155,0.0009696238362312561,0.3678185432735262,0.028213493743729258,-0.17183177398140403,0.38451866164988313,0.022120856302380493,0.008446589340217407,0.005820934180682863,0.019745680836500797
65,0.022153686205619354,0.025830480771914823,0.0027888519742869837,-0.029845939327422213,-0.005099650406491623,-0.003207795068598979,6.991017545146027,0.4090062815412673,0.0009394875457738928,0.3678113517778439,0.028216136987411183,-0.17184185553521406,0.38450029817836295,0.022122304748061327,0.008446537712988119,0.00581906019720795,0.01973926916481147
66,0.022148317859537685,0.02672690971467183,0.001987836753543664,-0.03082418910118573,-0.00401507928089838,-0.004399019730431569,6.993727813148801,0.4087298032258236,0.0007498897786381868,0.3677428036023699,0.028216007893546488,-0.1718817505629443,0.3840947802088371,0.022102991365320443,0.008438747440911104,0.00581915170845096,0.01973958226221405
67,0.022124399400691663,0.026281024396990222,0.0015573399546924523,-0.03126784196692993,-0.0021364686484585645,-0.0051990920207876995,6.9951810597936666,0.4085134454200993,0.00043346881220890485,0.3676210067429028,0.02821263985354971,-0.17194742426913198,0.3833719742421225,0.022066071934515777,0.00842445437364648,0.005821539679934789,0.019747752502975342
68,0.02210833391310233,0.022165465095749817,0.001496288898222948,-0.0311737356664528,0.00035907086071820327,-0.005594040121690549,6.995382190494401,0.4083652330090611,0.00021018455342302462,0.3675343950499315,0.02820971882333957,-0.17203301966349013,0.38285421528681673,0.022039181724959674,0.008414085022641382,0.005823611429577398,0.01975484083845281
69,0.02214255094250096,0.03147268428901337,0.0017781579017288902,-0.030555601431330508,0.002214709975570546,-0.005587003683241176,6.994421289496064,0.40832202717515304,0.000446010846047428,0.36763472690419896,0.028214295276495157,-0.17209774369395667,0.38341573300330123,0.02206906185598448,0.008425274976390144,0.0058203658598641695,0.019743736374513786
70,0.022148509748889517,0.03167734644288058,0.0023551904633318742,-0.02945058067143127,0.0028777829747329933,-0.005203263198683151,6.992457516598269,0.4083949360509224,0.0005552780999303485,0.3676762044062633,0.028214684408140848,-0.17212366706313187,0.38365167050593485,0.02208045559433393,0.008429729210338676,0.0058200899669396105,0.019742792430549584
71,0.022120364558747472,0.02960042668597621,0.003161873118055597,-0.02792002744008912,0.002405860496972865,-0.004490901063369597,6.989712897631652,0.40857199248912895,0.00047701369427426886,0.36763519084180635,0.02821015300774766,-0.1721126816635012,0.38342063090498185,0.022066075827893807,0.008424673201506477,0.0058233034410844165,0.019753787077782817
72,0.02206985656921408,0.022169651149201827,0.0041206355471990665,-0.02604506944765322,0.0009377618179648964,-0.0035168664816316295,6.9864529723899755,0.40883485126389324,0.0002617120572653429,0.36753592325556644,0.028202457884755058,-0.17206935479599042,0.38285080812701994,0.022033221331208722,0.008412801184495541,0.005828764139928401,0.01977247053276549
73,0.022052247772693222,0.018698315547185523,0.005148379100836974,-0.023920966486812658,-0.0011409368446925762,-0.002361878864164415,6.9829629522067975,0.4091548937243869,0.0002866656371001043,0.3675400130589201,0.028199945912681827,-0.1720062823040061,0.3828556036216565,0.0220312896505647,0.008412626033751803,0.005830547708288005,0.01977857293441202
74,0.022061453950770648,0.021783396067672735,0.006163735539901758,-0.021649459739641323,-0.0023428873473062585,-0.0011134336461362318,6.979518453699251,0.40946904395233974,0.00046674476533999977,0.3676140336392271,0.028201491768012357,-0.17197177755750614,0.38323951322707706,0.02205014972590234,0.008420232491575386,0.005829450051083487,0.019774817346289632
75,0.02205708370195468,0.021727704142319892,0.007092717046818985,-0.01932405806591495,-0.00251155563191878,0.00014720573568458841,6.976367277061145,0.40975548271355117,0.0004943472709644179,0.3676296011341134,0.028201210759526432,-0.1719710342200435,0.383268386384159,0.022050657459041688,0.008420856234071355,0.0058296495714783535,0.019775499996556405
76,0.02203738052241995,0.019979559669119733,0.007872964838301813,-0.01702541595361237,-0.0017013769263057982,0.0013496463175796222,6.973718952260352,0.4100010166209642,0.00036577147440264686,0.3675843977025128,0.028199007056047307,-0.17200239685053903,0.3829351789833722,0.02203247447726282,0.008414335209992517,0.0058312144477208104,0.019780854158078887
77,0.02201784089380339,0.004468932366614333,0.008457573554371614,-0.014835967524359239,-6.542102059407676e-05,0.002422757749070726,6.971732229028158,0.4101952391875027,0.00020034637564953254,0.36752649560111605,0.028196981705335643,-0.17206100831540805,0.3825468010211116,0.022012015349093247,0.008406370186314798,0.005832653005982059,0.019785776137373878
78,0.022039512206070325,0.019474971735053206,0.008817861352379873,-0.012816648345167414,0.001501646222239969,0.003314930312933886,6.970504007035007,0.4103540877025772,0.000336244783396079,0.36759518292874366,0.028201460435376587,-0.17211794718691914,0.3828850949575733,0.022030863076151617,0.008413192979774603,0.005829472297438446,0.01977489346120707
79,0.02205585134048065,0.02176244685928631,0.00894501464667105,-0.011000661517238958,0.002075439505439095,0.0039994830889050785,6.970061140835767,0.4104996266944185,0.0004237475554010095,0.36764104550602517,0.02820496312502323,-0.17214328451139904,0.3831083580268027,0.02204369705814801,0.008417753954137231,0.005826985839064737,0.019766386167849773
80,0.022052182605724186,0.021005809204000813,0.00884859070594704,-0.009414664495300314,0.0016585079467758453,0.004456925441141529,6.9703697172686505,0.4106275966344982,0.0003593345427467871,0.36761863684213286,0.02820500872073057,-0.17213710015439143,0.38296507671409524,0.022036831608787895,0.008414924512973083,0.00582695347826423,0.019766275447167372
81,0.02203704795777381,0.012636904275341867,0.008554284882809756,-0.008078106346767783,0.00040499673585896135,0.004675495238947992,6.971343877708931,0.4107307882790825,0.00021287164547657717,0.36755611992876824,0.02820272364482512,-0.17210436135882298,0.3826204130932611,0.022018959526703026,0.0084079940216007,0.005828575471711507,0.019771825013494455
82,0.022047381148042493,0.020832848850205327,0.00810103796207769,-0.007001906854062228,-0.001056630503614606,0.004652092162693736,6.972854227037673,0.41078956210264717,0.0002759957081883344,0.3675757215364752,0.02820384161518469,-0.17206537941580669,0.38277198425255865,0.022027380590038226,0.008411023870450349,0.005827781862941796,0.01976910972083565
83,0.02205438619288661,0.02324537240158208,0.007537819541208528,-0.006184273371125401,-0.0015470646972857982,0.004395462425617231,6.974735445957816,0.41077023288110553,0.0003428506518676398,0.3675917157585349,0.028204258535052436,-0.17205828828038092,0.38292367424540197,0.02203547681696923,0.008414049978643066,0.005827485930672786,0.019768097204122575
84,0.022039655148351923,0.019536489183306017,0.006918636341287645,-0.005603490291757995,-0.0010066499439450927,0.003932240859013142,6.97680540163285,0.4106764624362792,0.0002698747637880489,0.3675454797932958,0.02820129273834928,-0.17208491329844855,0.3827322332213168,0.0220249146218858,0.008410170933708154,0.0058295913646061815,0.019775300844281668
85,0.022024835326187854,0.009438855498317097,0.006297580418997662,-0.005220259860732063,0.0003041939391731762,0.003304820575659275,6.978883519019327,0.4105248254137069,0.0002073598397815432,0.36750237768718136,0.028198282774085193,-0.17213668154921033,0.38256118477061557,0.022015303413356283,0.008406735148676327,0.00583172885132929,0.01978261417186752
