run,window,tmin,tmax,n_samples,heat_flux_mean,heat_flux_std,heat_flux_coefficient_of_variation,heat_flux_slope,heat_flux_relative_slope_per_time,wphi_mean,wphi_std
"Nx=Ny=48,Nz=32",least_trending_window,90.05089569091797,150.00454711914062,25,16.3705477142334,1.584938300979059,0.09681644918948142,0.0002893276152820463,1.767366738930121e-05,4.8636697578430175,0.44776943372677347
"Nx=Ny=48,Nz=32",common_window,75.04998016357422,150.00454711914062,31,16.560868232480942,1.530853057920904,0.09243797103091683,-0.013146871440088756,-0.0007938515816642819,4.874531207546111,0.4078070986342382
"Nx=Ny=64,Nz=40",least_trending_window,120.05272674560547,150.00454711914062,13,21.309160966139572,1.2549806261018073,0.058893948386610884,-0.007885500022838967,-0.00037005211211126943,5.443693271050086,0.413620391007288
"Nx=Ny=64,Nz=40",common_window,75.04998016357422,150.00454711914062,31,20.26300141119188,1.7365739035951493,0.0857017116248132,0.025973755369767818,0.0012818315926001818,5.207524222712363,0.4287877735468247
