ky,mode_ky,gamma,omega,kperp_eff2,heat_flux_weight_total,particle_flux_weight_total,amplitude2,saturated_heat_flux_total,saturated_particle_flux_total
9.523809523809523281e-02,9.523809523809523281e-02,3.577489144000349508e-03,2.192660592069928943e-02,7.091048877713104770e-02,4.611260996703799714e-02,0.000000000000000000e+00,5.045077541693811923e-02,2.326416929335896420e-03,0.000000000000000000e+00
1.904761904761904656e-01,1.904761904761904656e-01,2.237307779350803175e-02,8.808616088300029456e-02,2.522035956260633704e-01,1.205730190610991154e-01,0.000000000000000000e+00,8.871038391807900547e-02,1.069607881107196082e-02,0.000000000000000000e+00
2.857142857142856984e-01,2.857142857142856984e-01,2.995204268344170417e-02,1.537208029260003772e-01,4.901536698052698093e-01,1.877981371961837953e-01,0.000000000000000000e+00,6.110745369985941255e-02,1.147586597363564782e-02,0.000000000000000000e+00
3.809523809523809312e-01,3.809523809523809312e-01,3.243110838391130568e-02,2.080338583783396811e-01,7.482820495550345230e-01,2.488707247195249550e-01,0.000000000000000000e+00,4.334075420250484839e-02,1.078624490826817807e-02,0.000000000000000000e+00
4.761904761904761640e-01,4.761904761904761085e-01,3.281527074125895754e-02,2.535762661312961352e-01,1.004409099889127965e+00,3.026958990683865092e-01,0.000000000000000000e+00,3.267122006847735655e-02,9.889444332288865533e-03,0.000000000000000000e+00
