t,heat_flux,wphi,wg
5.0000000745058060e-02,7.2052154109769617e-07,7.5250195550324861e-06,8.0193545727524906e-05
2.5499987602233887e+00,2.6525503926677629e-05,5.8316363720223308e-06,1.8281546363141388e-04
5.0500011444091797e+00,5.0584265409270301e-05,6.8256695158197545e-06,4.0451961103826761e-04
7.5500106811523438e+00,1.0983773972839117e-04,1.2594267900567502e-05,8.1923068501055241e-04
1.0050020217895508e+01,2.4844799190759659e-04,2.5510398700134829e-05,1.7732748528942466e-03
1.2550029754638672e+01,5.7590822689235210e-04,5.7335149904247373e-05,3.9910911582410336e-03
1.5050039291381836e+01,1.3744902098551393e-03,1.3319653226062655e-04,9.2936065047979355e-03
1.7550018310546875e+01,3.3079884015023708e-03,3.1428481452167034e-04,2.2104356437921524e-02
2.0049980163574219e+01,8.0910921096801758e-03,7.6072360388934612e-04,5.3339969366788864e-02
2.2549942016601562e+01,2.0066773518919945e-02,1.8694029422476888e-03,1.3073968887329102e-01
2.5049903869628906e+01,5.0227496773004532e-02,4.6484614722430706e-03,3.2447066903114319e-01
2.7549865722656250e+01,1.2670217454433441e-01,1.1674311943352222e-02,8.1290686130523682e-01
3.0049827575683594e+01,3.2140350341796875e-01,2.9524680227041245e-02,2.0517184734344482e+00
3.2549789428710938e+01,8.1759625673294067e-01,7.5042620301246643e-02,5.2046818733215332e+00
3.5049751281738281e+01,2.0767223834991455e+00,1.9115436077117920e-01,1.3229061126708984e+01
3.7549713134765625e+01,5.2245960235595703e+00,4.8592481017112732e-01,3.3514884948730469e+01
4.0049674987792969e+01,1.2825002670288086e+01,1.2287812232971191e+00,8.3803070068359375e+01
4.2549636840820312e+01,2.9186750411987305e+01,3.1700072288513184e+00,2.0184008789062500e+02
4.5049598693847656e+01,3.7435512542724609e+01,9.1202068328857422e+00,3.9780984497070312e+02
4.7549560546875000e+01,1.4388186454772949e+01,1.0476387977600098e+01,4.2047991943359375e+02
5.0049522399902344e+01,1.2112316131591797e+01,8.1420135498046875e+00,3.3553359985351562e+02
5.2549484252929688e+01,1.2546581268310547e+01,6.3553485870361328e+00,2.7700198364257812e+02
5.5049446105957031e+01,1.1382122039794922e+01,5.5220642089843750e+00,2.4467422485351562e+02
5.7549407958984375e+01,1.0912760734558105e+01,4.6942353248596191e+00,2.2091250610351562e+02
6.0049369812011719e+01,1.1019877433776855e+01,4.1851572990417480e+00,2.0983264160156250e+02
6.2549331665039062e+01,1.1472531318664551e+01,4.1065173149108887e+00,2.0921392822265625e+02
6.5049369812011719e+01,1.1411489486694336e+01,4.2018599510192871e+00,2.1157789611816406e+02
6.7549522399902344e+01,1.1139415740966797e+01,4.0277805328369141e+00,2.1148468017578125e+02
7.0049674987792969e+01,1.1206191062927246e+01,3.9185271263122559e+00,2.1041883850097656e+02
7.2549827575683594e+01,1.1161746978759766e+01,4.0273985862731934e+00,2.1151152038574219e+02
7.5049980163574219e+01,1.0945054054260254e+01,3.9047832489013672e+00,2.1186537170410156e+02
7.7550132751464844e+01,1.0609007835388184e+01,3.8830537796020508e+00,2.0996669006347656e+02
8.0050285339355469e+01,1.1189145088195801e+01,3.9302287101745605e+00,2.1025724792480469e+02
8.2550437927246094e+01,1.0349052429199219e+01,4.0503549575805664e+00,2.0991239929199219e+02
8.5050590515136719e+01,1.0624678611755371e+01,3.8481485843658447e+00,2.0595014953613281e+02
8.7550743103027344e+01,1.0839795112609863e+01,3.9292829036712646e+00,2.0340982055664062e+02
9.0050895690917969e+01,1.0526661872863770e+01,3.8285641670227051e+00,2.0179536437988281e+02
9.2551048278808594e+01,1.1155673027038574e+01,3.7385888099670410e+00,2.0196942138671875e+02
9.5051200866699219e+01,1.1910022735595703e+01,3.7806422710418701e+00,2.0819592285156250e+02
9.7551353454589844e+01,1.2200785636901855e+01,4.0220541954040527e+00,2.1636494445800781e+02
1.0005150604248047e+02,1.2540647506713867e+01,4.1138458251953125e+00,2.2418046569824219e+02
1.0255165863037109e+02,1.3865722656250000e+01,4.1771173477172852e+00,2.3690153503417969e+02
1.0505181121826172e+02,1.4286350250244141e+01,4.3892045021057129e+00,2.5151571655273438e+02
1.0755196380615234e+02,1.5658836364746094e+01,4.7198238372802734e+00,2.6681326293945312e+02
1.1005211639404297e+02,1.4226920127868652e+01,5.4422354698181152e+00,2.7776165771484375e+02
1.1255226898193359e+02,1.2239543914794922e+01,5.1885137557983398e+00,2.6526644897460938e+02
1.1505242156982422e+02,1.1013268470764160e+01,4.9476275444030762e+00,2.4375878906250000e+02
1.1755257415771484e+02,1.0089268684387207e+01,4.4654479026794434e+00,2.2184841918945312e+02
1.2005272674560547e+02,1.0435389518737793e+01,4.2383484840393066e+00,2.0755087280273438e+02
1.2255287933349609e+02,1.0190511703491211e+01,4.0187783241271973e+00,2.0005685424804688e+02
1.2505303192138672e+02,1.1072586059570312e+01,3.8913049697875977e+00,1.9848983764648438e+02
1.2755318450927734e+02,1.1732815742492676e+01,3.9261209964752197e+00,2.0461872863769531e+02
1.3005332946777344e+02,1.2196324348449707e+01,4.0984697341918945e+00,2.1384988403320312e+02
1.3255348205566406e+02,1.2143983840942383e+01,4.2914910316467285e+00,2.2112590026855469e+02
1.3505363464355469e+02,1.2394594192504883e+01,4.4414339065551758e+00,2.2494569396972656e+02
1.3755378723144531e+02,1.2921206474304199e+01,4.3251447677612305e+00,2.3049952697753906e+02
1.4005393981933594e+02,1.2276052474975586e+01,4.7179236412048340e+00,2.3453747558593750e+02
1.4255409240722656e+02,1.1188791275024414e+01,4.4769635200500488e+00,2.2937709045410156e+02
1.4505424499511719e+02,1.0560424804687500e+01,4.2794051170349121e+00,2.1981137084960938e+02
1.4755439758300781e+02,1.0193693161010742e+01,3.9546346664428711e+00,2.0813026428222656e+02
1.5005455017089844e+02,1.0568774223327637e+01,3.7596948146820068e+00,2.0095130920410156e+02
1.5255470275878906e+02,1.0903311729431152e+01,3.8036189079284668e+00,2.0154988098144531e+02
1.5505485534667969e+02,1.0863462448120117e+01,3.9889233112335205e+00,2.0409666442871094e+02
1.5755500793457031e+02,1.0494992256164551e+01,3.9452722072601318e+00,2.0416307067871094e+02
1.6005516052246094e+02,1.0132144927978516e+01,3.9711344242095947e+00,2.0078036499023438e+02
1.6255531311035156e+02,9.8134107589721680e+00,3.9108014106750488e+00,1.9539167785644531e+02
1.6505546569824219e+02,1.0402191162109375e+01,3.6426465511322021e+00,1.9401937866210938e+02
1.6755561828613281e+02,1.1059595108032227e+01,3.7237372398376465e+00,1.9796002197265625e+02
1.7005577087402344e+02,1.1015324592590332e+01,3.8809154033660889e+00,2.0427363586425781e+02
1.7255592346191406e+02,1.0478383064270020e+01,4.0497922897338867e+00,2.0469367980957031e+02
1.7505607604980469e+02,1.0036398887634277e+01,3.9495639801025391e+00,2.0062930297851562e+02
1.7755622863769531e+02,1.0190626144409180e+01,3.7984197139739990e+00,1.9729841613769531e+02
1.8005638122558594e+02,1.0418123245239258e+01,3.8017663955688477e+00,1.9700061035156250e+02
1.8255653381347656e+02,1.0744024276733398e+01,3.7623569965362549e+00,1.9745683288574219e+02
1.8505668640136719e+02,1.1108374595642090e+01,3.7068428993225098e+00,2.0176800537109375e+02
1.8755683898925781e+02,1.1632223129272461e+01,3.8910806179046631e+00,2.0799945068359375e+02
1.9005699157714844e+02,1.2251010894775391e+01,4.1120219230651855e+00,2.1547450256347656e+02
1.9255714416503906e+02,1.0933973312377930e+01,4.3678441047668457e+00,2.1806764221191406e+02
1.9505729675292969e+02,1.0215091705322266e+01,4.2997369766235352e+00,2.1076673889160156e+02
1.9755744934082031e+02,9.4713087081909180e+00,3.9280223846435547e+00,1.9895608520507812e+02
2.0005760192871094e+02,1.0602564811706543e+01,3.5993523597717285e+00,1.9468116760253906e+02
2.0255775451660156e+02,1.1725845336914062e+01,3.7111070156097412e+00,2.0193028259277344e+02
2.0505790710449219e+02,1.1761880874633789e+01,4.0649671554565430e+00,2.1249389648437500e+02
2.0755805969238281e+02,1.1355129241943359e+01,4.2034320831298828e+00,2.1662951660156250e+02
2.1005821228027344e+02,1.1349295616149902e+01,4.1667490005493164e+00,2.1533242797851562e+02
2.1255836486816406e+02,1.2059293746948242e+01,4.1985864639282227e+00,2.1895695495605469e+02
2.1505851745605469e+02,1.1503507614135742e+01,4.3651013374328613e+00,2.2057223510742188e+02
2.1755867004394531e+02,1.0919474601745605e+01,4.1051669120788574e+00,2.1711639404296875e+02
2.2005882263183594e+02,1.1528374671936035e+01,4.1559214591979980e+00,2.1655474853515625e+02
2.2255897521972656e+02,1.0608428955078125e+01,4.0728578567504883e+00,2.1483186340332031e+02
2.2505912780761719e+02,1.0172204971313477e+01,3.9318411350250244e+00,2.0669432067871094e+02
2.2755928039550781e+02,1.0238821029663086e+01,3.6627166271209717e+00,1.9977299499511719e+02
2.3005943298339844e+02,1.1256534576416016e+01,3.6212422847747803e+00,2.0292965698242188e+02
2.3255958557128906e+02,1.1255994796752930e+01,3.9342403411865234e+00,2.0986572265625000e+02
2.3505973815917969e+02,1.0799805641174316e+01,3.9793348312377930e+00,2.1203437805175781e+02
2.3755989074707031e+02,1.0205515861511230e+01,3.8934795856475830e+00,2.0755812072753906e+02
2.4006004333496094e+02,1.0459696769714355e+01,3.6213183403015137e+00,2.0313140869140625e+02
2.4256019592285156e+02,1.1232355117797852e+01,3.7493889331817627e+00,2.0328010559082031e+02
2.4506034851074219e+02,1.1851660728454590e+01,3.8608980178833008e+00,2.1112507629394531e+02
2.4756050109863281e+02,1.1783435821533203e+01,4.1448011398315430e+00,2.1919776916503906e+02
2.5001065063476562e+02,1.1783435821533203e+01,4.1448011398315430e+00,2.1919776916503906e+02
2.5006065368652344e+02,1.1331269264221191e+01,4.1876058578491211e+00,2.2319436645507812e+02
2.5256065368652344e+02,1.1205058097839355e+01,3.8968851566314697e+00,2.2173400878906250e+02
2.5506065368652344e+02,1.1540794372558594e+01,3.9735352993011475e+00,2.2030979919433594e+02
2.5756066894531250e+02,1.1719776153564453e+01,3.9675066471099854e+00,2.2164665222167969e+02
2.6006066894531250e+02,1.1582079887390137e+01,4.3318552970886230e+00,2.2451412963867188e+02
2.6256066894531250e+02,1.0869757652282715e+01,4.1284012794494629e+00,2.1973513793945312e+02
2.6506069946289062e+02,1.1460773468017578e+01,3.9478909969329834e+00,2.1621974182128906e+02
2.6756066894531250e+02,1.1650733947753906e+01,4.0323891639709473e+00,2.1757203674316406e+02
2.7006063842773438e+02,1.2581812858581543e+01,4.1053414344787598e+00,2.2333593750000000e+02
2.7256060791015625e+02,1.2967032432556152e+01,4.2809619903564453e+00,2.3272804260253906e+02
2.7506054687500000e+02,1.3085287094116211e+01,4.4961266517639160e+00,2.3938053894042969e+02
2.7756051635742188e+02,1.2814157485961914e+01,4.9399218559265137e+00,2.4407690429687500e+02
2.8006048583984375e+02,1.1795508384704590e+01,4.7417850494384766e+00,2.3804336547851562e+02
2.8256042480468750e+02,1.1696550369262695e+01,4.4942288398742676e+00,2.3313076782226562e+02
2.8506039428710938e+02,1.1367329597473145e+01,4.3878517150878906e+00,2.2709657287597656e+02
2.8756036376953125e+02,1.1117051124572754e+01,4.3455338478088379e+00,2.2129286193847656e+02
2.9006033325195312e+02,1.0432596206665039e+01,4.3946924209594727e+00,2.1507463073730469e+02
2.9256030273437500e+02,1.0964055061340332e+01,4.1903977394104004e+00,2.0932498168945312e+02
2.9506024169921875e+02,1.1363233566284180e+01,3.9791197776794434e+00,2.0999700927734375e+02
2.9756021118164062e+02,1.0854801177978516e+01,4.0897569656372070e+00,2.1072610473632812e+02
3.0006018066406250e+02,1.0752175331115723e+01,3.7956018447875977e+00,2.0680378723144531e+02
3.0256011962890625e+02,1.1961734771728516e+01,3.8471972942352295e+00,2.0772070312500000e+02
3.0506008911132812e+02,1.2574303627014160e+01,4.2497959136962891e+00,2.1791539001464844e+02
3.0756005859375000e+02,1.1229723930358887e+01,4.5897059440612793e+00,2.2182102966308594e+02
3.1006002807617188e+02,1.0667603492736816e+01,4.0100402832031250e+00,2.1441917419433594e+02
3.1255999755859375e+02,1.1869596481323242e+01,3.9187600612640381e+00,2.1415499877929688e+02
3.1506002807617188e+02,1.2733622550964355e+01,4.4865722656250000e+00,2.2336190795898438e+02
3.1756018066406250e+02,1.1382810592651367e+01,4.4722781181335449e+00,2.2785945129394531e+02
3.2006033325195312e+02,1.0181320190429688e+01,4.3406672477722168e+00,2.1726734924316406e+02
3.2256048583984375e+02,1.0676794052124023e+01,4.0131549835205078e+00,2.0780883789062500e+02
3.2506063842773438e+02,1.0906674385070801e+01,4.1658883094787598e+00,2.0646800231933594e+02
3.2756079101562500e+02,1.0598192214965820e+01,4.0868453979492188e+00,2.0546807861328125e+02
3.3006094360351562e+02,1.0584083557128906e+01,3.8313887119293213e+00,2.0355146789550781e+02
3.3256109619140625e+02,1.0686884880065918e+01,3.8064744472503662e+00,2.0312280273437500e+02
3.3506124877929688e+02,1.0964408874511719e+01,4.0023388862609863e+00,2.0494749450683594e+02
3.3756140136718750e+02,1.0779241561889648e+01,4.1292562484741211e+00,2.0555540466308594e+02
3.4006155395507812e+02,1.0363594055175781e+01,3.8560912609100342e+00,2.0321292114257812e+02
3.4256170654296875e+02,1.0973406791687012e+01,3.8696622848510742e+00,2.0154478454589844e+02
3.4506185913085938e+02,1.1612112998962402e+01,4.1276669502258301e+00,2.0574346923828125e+02
3.4756201171875000e+02,1.2056878089904785e+01,4.0334706306457520e+00,2.1102957153320312e+02
3.5001214599609375e+02,1.2056878089904785e+01,4.0334706306457520e+00,2.1102957153320312e+02
3.5006213378906250e+02,1.3056446075439453e+01,4.2280025482177734e+00,2.2129713439941406e+02
3.5256213378906250e+02,1.2936388969421387e+01,4.5675911903381348e+00,2.3150849914550781e+02
3.5506213378906250e+02,1.1693594932556152e+01,4.7272028923034668e+00,2.3282238769531250e+02
3.5756216430664062e+02,1.0896851539611816e+01,4.5465955734252930e+00,2.2361669921875000e+02
3.6006216430664062e+02,1.1369441032409668e+01,4.3435039520263672e+00,2.1607360839843750e+02
3.6256216430664062e+02,1.1888297080993652e+01,4.2933635711669922e+00,2.1777284240722656e+02
3.6506219482421875e+02,1.1968976974487305e+01,4.4762997627258301e+00,2.2309031677246094e+02
3.6756216430664062e+02,1.2051596641540527e+01,4.6245369911193848e+00,2.2642399597167969e+02
3.7006213378906250e+02,1.1916713714599609e+01,4.4000544548034668e+00,2.2446099853515625e+02
3.7256207275390625e+02,1.2604777336120605e+01,4.7695775032043457e+00,2.2705574035644531e+02
3.7506204223632812e+02,1.3230772972106934e+01,4.8627195358276367e+00,2.3207403564453125e+02
3.7756201171875000e+02,1.2159426689147949e+01,5.0487117767333984e+00,2.3519554138183594e+02
3.8006198120117188e+02,1.1488636016845703e+01,4.8622412681579590e+00,2.3019685363769531e+02
3.8256195068359375e+02,1.0788570404052734e+01,4.5872163772583008e+00,2.2122967529296875e+02
3.8506188964843750e+02,1.0640465736389160e+01,4.1751546859741211e+00,2.1119046020507812e+02
3.8756185913085938e+02,1.1548410415649414e+01,4.1432762145996094e+00,2.0824301147460938e+02
3.9006182861328125e+02,1.2059429168701172e+01,4.4002952575683594e+00,2.1377764892578125e+02
3.9256176757812500e+02,1.1439583778381348e+01,4.4330406188964844e+00,2.1772560119628906e+02
3.9506173706054688e+02,1.1687747955322266e+01,4.2274050712585449e+00,2.1740040588378906e+02
3.9756170654296875e+02,1.1491629600524902e+01,4.1491589546203613e+00,2.1785252380371094e+02
4.0006167602539062e+02,1.1725529670715332e+01,4.2860898971557617e+00,2.1803979492187500e+02
4.0256164550781250e+02,1.1140428543090820e+01,4.4370546340942383e+00,2.1717265319824219e+02
4.0506158447265625e+02,1.1589803695678711e+01,4.3113079071044922e+00,2.1493856811523438e+02
4.0756155395507812e+02,1.1714366912841797e+01,4.3305797576904297e+00,2.1665629577636719e+02
4.1006152343750000e+02,1.1716736793518066e+01,4.4075632095336914e+00,2.1837033081054688e+02
4.1256146240234375e+02,1.1188603401184082e+01,4.2307996749877930e+00,2.1761946105957031e+02
