t,heat_flux
0.0500000007451,6.94187860972e-07
2.54999876022,2.64115824393e-05
5.05000114441,5.11424295837e-05
7.55001068115,0.00011001429084
10.0500202179,0.00025484332582
12.5500297546,0.000627714209259
15.0500392914,0.0016234020004
17.5500183105,0.00435816682875
20.0499801636,0.0120502002537
22.5499420166,0.0341004878283
25.0499038696,0.0980574116111
27.5498657227,0.283553272486
30.0498275757,0.809456765652
32.5497894287,2.2063164711
35.0497512817,5.50035762787
37.5497131348,11.784198761
40.0496749878,15.6653003693
42.5496368408,11.4365110397
45.0495986938,7.74270153046
47.5495605469,7.13614177704
50.0495223999,7.02728700638
52.5494842529,7.37193059921
55.049446106,7.51099014282
57.549407959,7.7854309082
60.049369812,8.09033489227
62.549331665,8.32350635529
65.049369812,8.49047088623
67.5495223999,8.87721252441
70.0496749878,9.31157493591
72.5498275757,9.61069202423
75.0499801636,9.49533748627
77.5501327515,9.1697177887
80.0502853394,9.43769931793
82.5504379272,9.6879234314
85.0505905151,10.0000085831
87.550743103,10.4871425629
90.0508956909,10.181596756
92.5510482788,10.3012123108
95.0512008667,10.3713235855
97.5513534546,10.3553466797
100.051506042,10.1098060608
102.55165863,9.89204978943
105.051811218,9.96774673462
107.551963806,9.82833099365
110.052116394,10.047785759
112.552268982,10.3811216354
115.05242157,10.6939535141
117.552574158,10.4979438782
120.052726746,10.3316879272
122.552879333,10.5965909958
125.053031921,11.0852947235
127.553184509,10.6248435974
130.053329468,9.6202878952
132.553482056,9.64683818817
135.053634644,10.013343811
137.553787231,10.522105217
140.053939819,10.8622188568
142.554092407,10.9241523743
145.054244995,10.8161067963
147.554397583,10.7784919739
150.004547119,10.7784919739
