t,heat_flux
0.0500000007451,6.94893174114e-07
2.54999876022,2.68349904218e-05
5.05000114441,5.28497839696e-05
7.55001068115,0.000116299692309
10.0500202179,0.000276631559245
12.5500297546,0.000697976734955
15.0500392914,0.00183967675548
17.5500183105,0.00500684697181
20.0499801636,0.0139597831294
22.5499420166,0.0396128259599
25.0499038696,0.113474242389
27.5498657227,0.323914498091
30.0498275757,0.902490139008
32.5497894287,2.39313364029
35.0497512817,5.84093904495
37.5497131348,11.7030687332
40.0496749878,12.6416826248
42.5496368408,6.8887591362
45.0495986938,6.12732505798
47.5495605469,6.69929122925
50.0495223999,7.28715419769
52.5494842529,7.41299438477
55.049446106,6.85123348236
57.549407959,6.80879116058
60.049369812,7.0885424614
62.549331665,7.42094993591
65.049369812,8.06662750244
67.5495223999,8.55754470825
70.0496749878,9.02537536621
72.5498275757,9.32890033722
75.0499801636,9.29766559601
77.5501327515,9.25716590881
80.0502853394,9.19860363007
82.5504379272,9.03064441681
85.0505905151,9.19428443909
87.550743103,9.43337059021
90.0508956909,9.83972167969
92.5510482788,10.1992092133
95.0512008667,10.3228530884
97.5513534546,10.8670463562
100.051506042,11.0951356888
102.55165863,11.0941047668
105.051811218,10.7948560715
107.551963806,10.5551605225
110.052116394,10.4274721146
112.552268982,10.2832584381
115.05242157,10.4145860672
117.552574158,10.5585775375
120.052726746,10.4073114395
122.552879333,9.8799123764
125.053031921,9.46426868439
127.553184509,9.23408794403
130.053329468,9.15285301208
132.553482056,9.72492980957
135.053634644,10.033662796
137.553787231,10.1799449921
140.053939819,10.2160778046
142.554092407,10.1344490051
145.054244995,10.2317838669
147.554397583,10.4823360443
150.004547119,10.4823360443
